day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,58,2,9,20,20
1,1,1,58,2,9,20,21
1,1,1,128,1,8,23,32
1,1,1,128,1,8,23,33
1,1,1,128,1,8,23,34
1,1,2,49,2,12,16,19
1,1,2,59,2,9,20,22
1,1,2,59,2,9,20,23
1,2,1,134,1,8,14,32
1,2,1,134,1,8,14,33
1,2,1,134,1,8,14,34
1,2,2,32,2,12,3,8
1,2,2,32,2,12,3,17
1,2,2,141,1,8,27,35
1,2,2,141,1,8,27,36
1,2,2,141,1,8,27,37
1,2,2,141,1,8,27,38
1,2,3,46,2,11,2,20
1,2,3,46,2,11,2,21
1,2,3,70,2,13,10,22
1,2,3,70,2,13,10,23
1,2,3,116,2,9,20,30
1,2,3,116,2,9,20,31
1,3,1,142,2,14,27,35
1,3,2,7,2,9,3,5
1,3,2,55,2,13,19,22
1,3,2,55,2,13,19,23
1,3,2,160,1,8,27,35
1,3,2,160,1,8,27,36
1,3,2,160,1,8,27,37
1,3,2,160,1,8,27,38
1,3,3,13,2,11,7,10
1,3,3,42,2,12,11,20
1,3,3,42,2,12,11,21
1,3,3,89,1,7,25,27
1,3,3,89,1,7,25,28
1,3,3,89,1,7,25,29
1,3,3,89,1,7,25,30
1,3,3,89,1,7,25,31
1,4,1,32,2,12,3,8
1,4,1,32,2,12,3,17
1,4,1,53,2,13,19,19
1,4,1,153,2,14,11,36
1,4,2,51,2,12,17,22
1,4,2,51,2,12,17,23
1,4,2,77,1,7,25,24
1,4,2,77,1,7,25,25
1,4,2,77,1,7,25,26
1,4,2,122,2,13,3,32
1,4,2,151,2,9,1,36
1,4,2,154,2,14,11,37
1,4,2,154,2,14,11,38
1,4,3,9,2,11,5,6
1,4,3,117,1,8,27,27
1,4,3,117,1,8,27,28
1,4,3,117,1,8,27,29
1,4,3,117,1,8,27,30
1,4,3,117,1,8,27,31
1,5,3,82,2,13,5,25
1,5,3,82,2,13,5,26
1,5,3,90,2,12,11,27
1,5,3,139,2,9,17,36
1,5,3,163,2,11,3,37
1,5,3,163,2,11,3,38
1,6,3,34,1,13,13,15
1,6,3,62,2,12,21,25
1,6,3,62,2,12,21,26
1,6,3,140,2,9,17,37
1,6,3,140,2,9,17,38
1,6,3,162,2,11,3,36
2,1,1,135,2,11,5,32
2,1,2,169,2,9,22,37
2,1,3,61,2,12,17,24
2,2,1,29,2,13,5,11
2,2,2,70,2,13,10,22
2,2,2,70,2,13,10,23
2,2,2,88,2,9,20,25
2,2,2,88,2,9,20,26
2,2,3,45,2,11,14,19
2,2,3,94,2,12,11,32
2,2,3,106,1,7,22,27
2,2,3,106,1,7,22,28
2,2,3,106,1,7,22,29
2,2,3,106,1,7,22,30
2,2,3,106,1,7,22,31
2,3,1,23,1,7,12,2
2,3,1,23,1,7,12,4
2,3,1,23,1,7,12,9
2,3,1,23,1,7,12,10
2,3,1,23,1,7,12,11
2,3,1,23,1,7,12,13
2,3,1,124,1,8,23,27
2,3,1,124,1,8,23,28
2,3,1,124,1,8,23,29
2,3,1,124,1,8,23,30
2,3,1,124,1,8,23,31
2,3,2,63,1,7,22,19
2,3,2,63,1,7,22,20
2,3,2,63,1,7,22,21
2,3,2,63,1,7,22,22
2,3,2,63,1,7,22,23
2,3,2,113,1,8,25,27
2,3,2,113,1,8,25,28
2,3,2,113,1,8,25,29
2,3,2,113,1,8,25,30
2,3,2,113,1,8,25,31
2,3,3,79,2,9,20,25
2,3,3,79,2,9,20,26
2,3,3,132,2,12,16,32
2,3,3,136,2,11,5,33
2,3,3,136,2,11,5,34
2,4,2,39,2,11,8,8
2,4,2,39,2,11,8,17
2,4,3,24,2,12,5,9
2,4,3,93,1,8,25,32
2,4,3,93,1,8,25,33
2,4,3,93,1,8,25,34
2,4,3,120,2,13,20,30
2,4,3,120,2,13,20,31
2,4,3,126,2,9,12,28
2,4,3,126,2,9,12,29
2,5,1,131,1,8,15,32
2,5,1,131,1,8,15,33
2,5,1,131,1,8,15,34
2,5,1,143,2,14,27,36
2,5,3,31,2,12,3,15
2,5,3,31,2,12,3,16
2,5,3,103,2,13,20,31
2,5,3,138,2,9,21,35
2,6,1,171,2,14,28,38
2,6,3,155,2,9,4,36
3,1,1,183,2,13,11,33
3,1,1,183,2,13,11,34
3,1,2,86,1,8,25,24
3,1,2,86,1,8,25,25
3,1,2,86,1,8,25,26
3,1,2,150,2,9,1,35
3,1,3,180,2,11,21,28
3,1,3,180,2,11,21,29
3,2,1,114,2,9,20,27
3,2,1,158,2,14,23,35
3,2,1,168,1,7,22,37
3,2,2,27,2,13,5,9
3,2,2,57,2,9,20,19
3,2,2,60,1,7,15,24
3,2,2,60,1,7,15,25
3,2,2,60,1,7,15,26
3,2,3,95,2,12,11,33
3,2,3,108,2,11,21,28
3,2,3,108,2,11,21,29
3,3,1,33,1,7,13,8
3,3,1,33,1,7,13,15
3,3,1,33,1,7,13,16
3,3,1,33,1,7,13,17
3,3,1,44,1,8,1,19
3,3,1,44,1,8,1,20
3,3,1,44,1,8,1,21
3,3,1,44,1,8,1,22
3,3,1,44,1,8,1,23
3,3,2,83,1,7,10,24
3,3,2,83,1,7,10,25
3,3,2,83,1,7,10,26
3,3,2,164,1,15,23,37
3,3,3,5,2,9,3,1
3,3,3,5,2,9,3,2
3,3,3,26,2,12,5,11
3,3,3,119,2,13,20,28
3,3,3,119,2,13,20,29
3,3,3,167,2,14,6,38
3,3,3,179,2,11,21,27
3,4,1,40,1,8,12,19
3,4,1,40,1,8,12,20
3,4,1,40,1,8,12,21
3,4,1,40,1,8,12,22
3,4,1,40,1,8,12,23
3,4,1,173,2,15,18,39
3,4,2,35,1,13,13,17
3,4,3,25,2,12,5,2
3,4,3,25,2,12,5,4
3,4,3,25,2,12,5,10
3,4,3,25,2,12,5,13
3,4,3,80,1,7,10,24
3,4,3,80,1,7,10,25
3,4,3,80,1,7,10,26
3,4,3,109,2,11,21,30
3,4,3,109,2,11,21,31
3,4,3,115,2,9,20,28
3,4,3,115,2,9,20,29
3,5,1,56,1,7,15,19
3,5,1,56,1,7,15,20
3,5,1,56,1,7,15,21
3,5,1,56,1,7,15,22
3,5,1,56,1,7,15,23
3,5,2,33,1,7,13,8
3,5,2,33,1,7,13,15
3,5,2,33,1,7,13,16
3,5,2,33,1,7,13,17
3,5,2,51,2,12,17,22
3,5,2,51,2,12,17,23
3,5,3,73,2,14,12,25
3,5,3,73,2,14,12,26
3,5,3,81,2,13,10,24
3,5,3,92,2,9,26,30
3,5,3,92,2,9,26,31
3,5,3,98,2,11,21,28
3,6,1,68,2,13,10,19
3,6,1,74,1,8,24,24
3,6,1,74,1,8,24,25
3,6,1,74,1,8,24,26
3,6,3,181,2,11,21,30
3,6,3,181,2,11,21,31
4,1,1,3,2,9,2,3
4,1,1,3,2,9,2,4
4,1,1,123,2,13,3,33
4,1,1,123,2,13,3,34
4,1,2,5,2,9,3,1
4,1,2,5,2,9,3,2
4,1,2,110,1,7,22,32
4,1,2,110,1,7,22,33
4,1,2,110,1,7,22,34
4,1,3,18,2,12,10,9
4,2,1,149,1,10,1,35
4,2,1,149,1,10,1,36
4,2,3,7,2,9,3,5
4,2,3,16,2,11,9,2
4,2,3,16,2,11,9,4
4,2,3,16,2,11,9,13
4,2,3,16,2,11,9,14
4,2,3,19,2,12,10,10
4,2,3,36,1,13,13,8
4,2,3,36,1,13,13,18
4,2,3,178,1,8,22,27
4,2,3,178,1,8,22,28
4,2,3,178,1,8,22,29
4,2,3,178,1,8,22,30
4,2,3,178,1,8,22,31
4,2,3,178,1,8,22,32
4,2,3,178,1,8,22,33
4,2,3,178,1,8,22,34
4,3,1,121,1,8,27,32
4,3,1,121,1,8,27,33
4,3,1,121,1,8,27,34
4,3,1,148,2,14,14,36
