day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,150,2,3,1,35
1,1,1,154,2,8,11,37
1,1,1,154,2,8,11,38
1,1,1,94,2,6,11,32
1,1,2,115,2,3,20,28
1,1,2,115,2,3,20,29
1,1,2,121,1,1,27,32
1,1,2,121,1,1,27,33
1,1,2,121,1,1,27,34
1,1,2,146,2,3,22,35
1,1,2,162,2,5,3,36
1,1,2,167,2,8,6,38
1,2,1,135,2,5,5,32
1,2,1,170,1,1,25,38
1,2,1,183,2,7,11,33
1,2,1,183,2,7,11,34
1,2,2,141,1,2,27,35
1,2,2,141,1,2,27,36
1,2,2,141,1,2,27,37
1,2,2,141,1,2,27,38
1,2,2,178,1,1,22,27
1,2,2,178,1,1,22,28
1,2,2,178,1,1,22,29
1,2,2,178,1,1,22,30
1,2,2,178,1,1,22,31
1,2,2,178,1,1,22,32
1,2,2,178,1,1,22,33
1,2,2,178,1,1,22,34
1,2,2,81,2,7,10,24
1,3,1,136,2,5,5,33
1,3,1,136,2,5,5,34
1,3,1,2,2,3,2,1
1,3,1,2,2,3,2,2
1,3,1,20,2,6,11,11
1,3,1,97,2,5,21,27
1,3,2,101,2,5,21,33
1,3,2,138,2,3,21,35
1,3,2,169,2,3,22,37
1,3,2,182,2,1,11,32
1,3,2,86,1,2,25,24
1,3,2,86,1,2,25,25
1,3,2,86,1,2,25,26
1,3,2,92,2,3,26,30
1,3,2,92,2,3,26,31
1,3,2,98,2,5,21,28
1,3,3,6,2,3,3,3
1,3,3,6,2,3,3,4
1,4,1,108,2,5,21,28
1,4,1,108,2,5,21,29
1,4,1,120,2,7,20,30
1,4,1,120,2,7,20,31
1,4,1,23,1,1,12,2
1,4,1,23,1,1,12,4
1,4,1,23,1,1,12,9
1,4,1,23,1,1,12,10
1,4,1,23,1,1,12,11
1,4,1,23,1,1,12,13
1,4,1,36,1,7,13,8
1,4,1,36,1,7,13,18
1,4,1,84,2,6,11,24
1,4,2,37,1,1,6,8
1,4,2,37,1,1,6,15
1,4,2,37,1,1,6,17
1,4,2,37,1,1,6,18
1,4,2,6,2,3,3,3
1,4,2,6,2,3,3,4
1,4,2,73,2,8,12,25
1,4,2,73,2,8,12,26
1,4,2,92,2,3,26,30
1,4,2,92,2,3,26,31
1,4,3,70,2,7,10,22
1,4,3,70,2,7,10,23
1,5,1,116,2,3,20,30
1,5,1,116,2,3,20,31
1,5,1,126,2,3,12,28
1,5,1,126,2,3,12,29
1,5,1,16,2,5,9,2
1,5,1,16,2,5,9,4
1,5,1,16,2,5,9,13
1,5,1,16,2,5,9,14
1,5,1,177,2,10,15,40
1,5,1,37,1,2,6,8
1,5,1,37,1,2,6,15
1,5,1,37,1,2,6,17
1,5,1,37,1,2,6,18
1,5,1,50,2,6,17,20
1,5,1,50,2,6,17,21
1,5,1,59,2,3,20,22
1,5,1,59,2,3,20,23
1,5,1,60,1,1,15,24
1,5,1,60,1,1,15,25
1,5,1,60,1,1,15,26
1,5,2,3,2,3,2,3
1,5,2,3,2,3,2,4
1,5,2,43,2,6,11,22
1,5,2,43,2,6,11,23
1,6,1,127,2,3,12,30
1,6,1,127,2,3,12,31
1,6,1,33,1,1,13,8
1,6,1,33,1,1,13,15
1,6,1,33,1,1,13,16
1,6,1,33,1,1,13,17
1,6,1,69,2,7,5,20
1,6,1,69,2,7,5,21
1,6,2,25,2,6,5,2
1,6,2,25,2,6,5,4
1,6,2,25,2,6,5,10
1,6,2,25,2,6,5,13
1,6,2,68,2,7,10,19
2,1,2,101,2,5,21,33
2,1,2,135,2,5,5,32
2,1,2,143,2,8,27,36
2,1,2,91,2,3,26,28
2,1,2,91,2,3,26,29
2,2,1,34,1,7,13,15
2,2,2,1,1,1,1,1
2,2,2,1,1,1,1,2
2,2,2,1,1,1,1,3
2,2,2,1,1,1,1,4
2,2,2,1,1,1,1,5
2,2,2,126,2,3,12,28
2,2,2,126,2,3,12,29
2,2,2,127,2,3,12,30
2,2,2,127,2,3,12,31
