day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,2,2,9,2,1
1,1,1,2,2,9,2,2
1,1,2,27,2,13,5,9
1,2,1,81,2,13,10,24
1,2,2,51,2,12,17,22
1,2,2,51,2,12,17,23
1,2,2,64,2,13,21,19
1,2,3,135,2,11,5,32
1,3,1,68,2,13,10,19
1,3,2,7,2,9,3,5
1,3,2,67,1,7,10,19
1,3,2,67,1,7,10,20
1,3,2,67,1,7,10,21
1,3,2,67,1,7,10,22
1,3,2,67,1,7,10,23
1,3,2,154,2,14,11,37
1,3,2,154,2,14,11,38
1,3,3,132,2,12,16,32
1,3,3,181,2,11,21,30
1,3,3,181,2,11,21,31
1,4,1,36,1,13,13,8
1,4,1,36,1,13,13,18
1,4,1,125,2,9,12,27
1,4,1,143,2,14,27,36
1,4,1,180,2,11,21,28
1,4,1,180,2,11,21,29
1,4,2,3,2,9,2,3
1,4,2,3,2,9,2,4
1,4,2,122,2,13,3,32
1,4,2,133,2,11,21,33
1,4,2,133,2,11,21,34
1,4,3,19,2,12,10,10
1,5,1,51,2,12,17,22
1,5,1,51,2,12,17,23
1,5,1,155,2,9,4,36
1,5,1,164,1,15,23,37
1,5,1,166,1,7,6,38
1,5,1,183,2,13,11,33
1,5,1,183,2,13,11,34
1,5,2,60,1,7,15,24
1,5,2,60,1,7,15,25
1,5,2,60,1,7,15,26
1,5,3,108,2,11,21,28
1,5,3,108,2,11,21,29
1,6,1,58,2,9,20,20
1,6,1,58,2,9,20,21
1,6,1,157,1,14,23,35
1,6,2,125,2,9,12,27
1,6,3,14,2,11,8,11
1,6,3,62,2,12,21,25
1,6,3,62,2,12,21,26
2,1,1,81,2,13,10,24
2,1,2,69,2,13,5,20
2,1,2,69,2,13,5,21
2,1,3,12,2,11,7,9
2,1,3,73,2,14,12,25
2,1,3,73,2,14,12,26
2,1,3,140,2,9,17,37
2,1,3,140,2,9,17,38
2,2,1,6,2,9,3,3
2,2,1,6,2,9,3,4
2,2,2,5,2,9,3,1
2,2,2,5,2,9,3,2
2,2,2,175,2,15,18,39
2,2,3,50,2,12,17,20
2,2,3,50,2,12,17,21
2,2,3,80,1,8,10,24
2,2,3,80,1,8,10,25
2,2,3,80,1,8,10,26
2,2,3,136,2,11,5,33
2,2,3,136,2,11,5,34
2,3,1,37,1,7,6,8
2,3,1,37,1,7,6,15
2,3,1,37,1,7,6,17
2,3,1,37,1,7,6,18
2,3,1,87,2,9,20,24
2,3,2,110,1,7,22,32
2,3,2,110,1,7,22,33
2,3,2,110,1,7,22,34
2,3,2,174,1,15,18,39
2,3,3,1,1,8,1,1
2,3,3,1,1,8,1,2
2,3,3,1,1,8,1,3
2,3,3,1,1,8,1,4
2,3,3,1,1,8,1,5
2,3,3,69,2,13,5,20
2,3,3,69,2,13,5,21
2,3,3,85,2,12,11,25
2,3,3,85,2,12,11,26
2,3,3,161,2,11,3,35
2,4,1,16,2,11,9,2
2,4,1,16,2,11,9,4
2,4,1,16,2,11,9,13
2,4,1,16,2,11,9,14
2,4,1,29,2,13,5,11
2,4,1,37,1,7,6,8
2,4,1,37,1,7,6,15
2,4,1,37,1,7,6,17
2,4,1,37,1,7,6,18
2,4,1,79,2,9,20,25
2,4,1,79,2,9,20,26
2,4,1,149,1,10,1,35
2,4,1,149,1,10,1,36
2,4,2,28,2,13,5,2
2,4,2,28,2,13,5,4
2,4,2,28,2,13,5,10
2,4,2,28,2,13,5,13
2,4,2,128,1,8,23,32
2,4,2,128,1,8,23,33
2,4,2,128,1,8,23,34
2,4,2,146,2,9,22,35
2,4,3,42,2,12,11,20
2,4,3,42,2,12,11,21
2,5,1,56,1,7,15,19
2,5,1,56,1,7,15,20
2,5,1,56,1,7,15,21
2,5,1,56,1,7,15,22
2,5,1,56,1,7,15,23
2,5,2,63,1,8,22,19
2,5,2,63,1,8,22,20
2,5,2,63,1,8,22,21
2,5,2,63,1,8,22,22
2,5,2,63,1,8,22,23
2,5,3,22,2,12,11,2
2,5,3,22,2,12,11,4
2,5,3,22,2,12,11,13
2,5,3,22,2,12,11,14
2,5,3,91,2,9,26,28
2,5,3,91,2,9,26,29
2,5,3,100,2,11,21,32
2,5,3,103,2,13,20,31
2,6,2,148,2,14,14,36
2,6,3,46,2,11,2,20
2,6,3,46,2,11,2,21
2,6,3,119,2,13,20,28
2,6,3,119,2,13,20,29
3,1,1,20,2,12,11,11
3,1,1,96,1,7,15,27
3,1,1,96,1,7,15,28
3,1,1,96,1,7,15,30
3,1,1,96,1,7,15,32
3,1,1,96,1,7,15,33
3,1,1,168,1,8,22,37
3,1,2,155,2,9,4,36
3,1,2,163,2,11,3,37
3,1,2,163,2,11,3,38
3,2,1,16,2,11,9,2
3,2,1,16,2,11,9,4
3,2,1,16,2,11,9,13
3,2,1,16,2,11,9,14
3,2,1,20,2,12,11,11
3,2,1,54,2,13,19,20
3,2,1,54,2,13,19,21
3,2,1,137,1,8,15,35
3,2,1,137,1,8,15,36
3,2,1,137,1,8,15,37
3,2,1,137,1,8,15,38
3,2,2,4,2,9,2,5
3,2,2,70,2,13,10,22
3,2,2,70,2,13,10,23
3,2,2,163,2,11,3,37
3,2,2,163,2,11,3,38
3,2,3,178,1,7,22,27
3,2,3,178,1,7,22,28
3,2,3,178,1,7,22,29
3,2,3,178,1,7,22,30
3,2,3,178,1,7,22,31
3,2,3,178,1,7,22,32
3,2,3,178,1,7,22,33
3,2,3,178,1,7,22,34
3,3,1,57,2,9,20,19
3,3,1,123,2,13,3,33
3,3,1,123,2,13,3,34
3,3,1,141,1,10,27,35
3,3,1,141,1,10,27,36
3,3,1,141,1,10,27,37
3,3,1,141,1,10,27,38
3,3,2,55,2,13,19,22
