day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,69,2,13,5,20
1,1,1,69,2,13,5,21
1,1,2,29,2,13,5,11
1,1,2,41,2,12,11,19
1,1,3,7,2,9,3,5
1,1,3,16,2,11,9,2
1,1,3,16,2,11,9,4
1,1,3,16,2,11,9,13
1,1,3,16,2,11,9,14
1,1,3,117,1,8,27,27
1,1,3,117,1,8,27,28
1,1,3,117,1,8,27,29
1,1,3,117,1,8,27,30
1,1,3,117,1,8,27,31
1,1,3,129,2,14,23,32
1,2,1,157,1,14,23,35
1,2,3,15,2,11,3,12
1,2,3,22,2,12,11,2
1,2,3,22,2,12,11,4
1,2,3,22,2,12,11,13
1,2,3,22,2,12,11,14
1,2,3,69,2,13,5,20
1,2,3,69,2,13,5,21
1,2,3,155,2,9,4,36
1,2,3,178,1,8,22,27
1,2,3,178,1,8,22,28
1,2,3,178,1,8,22,29
1,2,3,178,1,8,22,30
1,2,3,178,1,8,22,31
1,2,3,178,1,8,22,32
1,2,3,178,1,8,22,33
1,2,3,178,1,8,22,34
1,3,1,152,1,7,25,36
1,3,1,152,1,7,25,37
1,3,1,152,1,7,25,38
1,3,2,58,2,9,20,20
1,3,2,58,2,9,20,21
1,3,2,112,2,13,11,33
1,3,2,112,2,13,11,34
1,3,2,147,1,7,14,36
1,3,3,47,2,11,2,22
1,3,3,47,2,11,2,23
1,3,3,72,2,14,12,24
1,3,3,106,1,8,22,27
1,3,3,106,1,8,22,28
1,3,3,106,1,8,22,29
1,3,3,106,1,8,22,30
1,3,3,106,1,8,22,31
1,3,3,132,2,12,16,32
1,4,2,19,2,12,10,10
1,4,2,74,1,7,24,24
1,4,2,74,1,7,24,25
1,4,2,74,1,7,24,26
1,4,2,96,1,8,15,27
1,4,2,96,1,8,15,28
1,4,2,96,1,8,15,30
1,4,2,96,1,8,15,32
1,4,2,96,1,8,15,33
1,4,3,103,2,13,20,31
1,4,3,140,2,9,17,37
1,4,3,140,2,9,17,38
1,5,1,68,2,13,10,19
1,5,1,76,2,11,24,25
1,5,1,76,2,11,24,26
1,5,2,12,2,11,7,9
1,5,2,83,1,7,10,24
1,5,2,83,1,7,10,25
1,5,2,83,1,7,10,26
1,5,2,120,2,13,20,30
1,5,2,120,2,13,20,31
1,5,3,37,1,8,6,8
1,5,3,37,1,8,6,15
1,5,3,37,1,8,6,17
1,5,3,37,1,8,6,18
1,6,1,45,2,11,14,19
1,6,3,36,1,13,13,8
1,6,3,36,1,13,13,18
1,6,3,62,2,12,21,25
1,6,3,62,2,12,21,26
2,1,1,51,2,12,17,22
2,1,1,51,2,12,17,23
2,1,2,18,2,12,10,9
2,1,2,174,1,15,18,39
2,1,3,30,1,7,6,8
2,1,3,30,1,7,6,15
2,1,3,30,1,7,6,16
2,1,3,30,1,7,6,17
2,2,1,63,1,8,22,19
2,2,1,63,1,8,22,20
2,2,1,63,1,8,22,21
2,2,1,63,1,8,22,22
2,2,1,63,1,8,22,23
2,2,1,128,1,7,23,32
2,2,1,128,1,7,23,33
2,2,1,128,1,7,23,34
2,2,2,12,2,11,7,9
2,2,2,55,2,13,19,22
2,2,2,55,2,13,19,23
2,2,2,71,1,7,23,24
2,2,2,71,1,7,23,25
2,2,2,71,1,7,23,26
2,2,2,167,2,14,6,38
2,2,3,32,2,12,3,8
2,2,3,32,2,12,3,17
2,2,3,139,2,9,17,36
2,3,1,27,2,13,5,9
2,3,1,40,1,8,12,19
2,3,1,40,1,8,12,20
2,3,1,40,1,8,12,21
2,3,1,40,1,8,12,22
2,3,1,40,1,8,12,23
2,3,1,158,2,14,23,35
2,3,2,59,2,9,20,22
2,3,2,59,2,9,20,23
2,3,3,85,2,12,11,25
2,3,3,85,2,12,11,26
2,3,3,121,1,7,27,32
2,3,3,121,1,7,27,33
2,3,3,121,1,7,27,34
2,3,3,162,2,11,3,36
2,4,1,4,2,9,2,5
2,4,1,56,1,7,15,19
2,4,1,56,1,7,15,20
2,4,1,56,1,7,15,21
2,4,1,56,1,7,15,22
2,4,1,56,1,7,15,23
2,4,1,122,2,13,3,32
2,4,2,6,2,9,3,3
2,4,2,6,2,9,3,4
2,4,3,73,2,14,12,25
2,4,3,73,2,14,12,26
2,4,3,90,2,12,11,27
2,4,3,136,2,11,5,33
2,4,3,136,2,11,5,34
2,5,1,49,2,12,16,19
2,5,2,76,2,11,24,25
2,5,2,76,2,11,24,26
2,5,2,123,2,13,3,33
2,5,2,123,2,13,3,34
2,5,3,91,2,9,26,28
2,5,3,91,2,9,26,29
2,6,1,87,2,9,20,24
2,6,1,98,2,11,21,28
2,6,1,170,1,7,25,38
2,6,2,133,2,11,21,33
2,6,2,133,2,11,21,34
2,6,3,49,2,12,16,19
3,1,1,169,2,9,22,37
3,1,2,146,2,9,22,35
3,1,2,148,2,14,14,36
3,1,2,164,1,16,23,37
3,1,3,70,2,13,10,22
3,1,3,70,2,13,10,23
3,1,3,101,2,11,21,33
3,2,1,98,2,11,21,28
3,2,1,168,1,8,22,37
3,2,2,2,2,9,2,1
3,2,2,2,2,9,2,2
3,2,2,133,2,11,21,33
3,2,2,133,2,11,21,34
3,2,2,160,1,10,27,35
3,2,2,160,1,10,27,36
3,2,2,160,1,10,27,37
3,2,2,160,1,10,27,38
3,2,3,43,2,12,11,22
3,2,3,43,2,12,11,23
3,3,1,150,2,9,1,35
3,3,2,28,2,13,5,2
3,3,2,28,2,13,5,4
3,3,2,28,2,13,5,10
3,3,2,28,2,13,5,13
3,3,2,88,2,9,20,25
3,3,2,88,2,9,20,26
3,3,2,176,1,15,15,40
3,3,3,51,2,12,17,22
3,3,3,51,2,12,17,23
3,3,3,179,2,11,21,27
3,4,1,77,1,7,25,24
3,4,1,77,1,7,25,25
3,4,1,77,1,7,25,26
3,4,3,11,1,8,6,2
3,4,3,11,1,8,6,4
3,4,3,11,1,8,6,9
3,4,3,11,1,8,6,10
3,4,3,11,1,8,6,11
3,4,3,11,1,8,6,12
3,4,3,11,1,8,6,13
3,4,3,31,2,12,3,15
3,4,3,31,2,12,3,16
3,4,3,105,2,13,21,29
3,4,3,114,2,9,20,27
3,4,3,135,2,11,5,32
3,5,1,64,2,13,21,19
3,5,1,86,1,7,25,24
3,5,1,86,1,7,25,25
3,5,1,86,1,7,25,26
3,5,2,39,2,11,8,8
3,5,2,39,2,11,8,17
3,5,2,57,2,9,20,19
3,5,2,113,1,7,25,27
3,5,2,113,1,7,25,28
3,5,2,113,1,7,25,29
3,5,2,113,1,7,25,30
3,5,2,113,1,7,25,31
3,5,3,25,2,12,5,2
3,5,3,25,2,12,5,4
3,5,3,25,2,12,5,10
3,5,3,25,2,12,5,13
3,6,2,53,2,13,19,19
3,6,3,10,2,11,5,7
3,6,3,10,2,11,5,8
3,6,3,127,2,9,12,30
3,6,3,127,2,9,12,31
4,1,1,8,1,8,4,6
4,1,1,8,1,8,4,7
4,1,1,8,1,8,4,8
4,1,1,41,2,12,11,19
4,1,2,44,1,8,1,19
4,1,2,44,1,8,1,20
4,1,2,44,1,8,1,21
4,1,2,44,1,8,1,22
4,1,2,44,1,8,1,23
4,1,3,5,2,9,3,1
4,1,3,5,2,9,3,2
4,1,3,14,2,11,8,11
4,1,3,35,1,13,13,17
4,2,1,5,2,9,3,1
4,2,1,5,2,9,3,2
4,2,1,19,2,12,10,10
4,2,2,38,2,11,8,15
4,2,2,38,2,11,8,18
4,2,2,65,2,13,21,20
4,2,2,65,2,13,21,21
4,2,2,137,1,10,15,35
4,2,2,137,1,10,15,36
4,2,2,137,1,10,15,37
4,2,2,137,1,10,15,38
4,2,2,182,2,7,11,32
4,3,1,116,2,9,20,30
4,3,1,116,2,9,20,31
4,3,2,120,2,13,20,30
4,3,2,120,2,13,20,31
4,3,2,131,1,7,15,32
4,3,2,131,1,7,15,33
4,3,2,131,1,7,15,34
4,3,2,142,2,14,27,35
4,3,3,50,2,12,17,20
4,3,3,50,2,12,17,21
4,3,3,97,2,11,21,27
4,4,2,18,2,12,10,9
4,4,3,92,2,9,26,30
4,4,3,92,2,9,26,31
4,4,3,93,1,7,25,32
4,4,3,93,1,7,25,33
4,4,3,93,1,7,25,34
4,4,3,107,2,11,21,27
4,4,3,119,2,13,20,28
4,4,3,119,2,13,20,29
4,5,1,3,2,9,2,3
4,5,1,3,2,9,2,4
4,5,1,60,1,8,15,24
4,5,1,60,1,8,15,25
4,5,1,60,1,8,15,26
4,5,1,171,2,14,28,38
4,5,2,175,2,16,18,39
4,5,3,24,2,12,5,9
4,5,3,100,2,11,21,32
4,5,3,124,1,7,23,27
4,5,3,124,1,7,23,28
4,5,3,124,1,7,23,29
4,5,3,124,1,7,23,30
4,5,3,124,1,7,23,31
4,6,3,82,2,13,5,25
4,6,3,82,2,13,5,26
5,1,2,50,2,12,17,20
5,1,2,50,2,12,17,21
5,1,2,145,1,7,22,35
5,1,3,13,2,11,7,10
5,1,3,34,1,13,13,15
5,1,3,78,2,9,20,24
5,1,3,165,2,14,23,37
5,2,1,45,2,11,14,19
5,2,1,141,1,8,27,35
5,2,1,141,1,8,27,36
5,2,1,141,1,8,27,37
5,2,1,141,1,8,27,38
5,2,2,48,1,8,15,19
5,2,2,48,1,8,15,20
5,2,2,48,1,8,15,21
5,2,2,48,1,8,15,22
5,2,2,48,1,8,15,23
5,2,2,154,2,14,11,37
5,2,2,154,2,14,11,38
5,2,3,6,2,9,3,3
5,2,3,6,2,9,3,4
5,2,3,61,2,12,17,24
5,2,3,104,2,13,20,34
5,3,3,1,1,8,1,1
5,3,3,1,1,8,1,2
5,3,3,1,1,8,1,3
5,3,3,1,1,8,1,4
5,3,3,1,1,8,1,5
5,3,3,68,2,13,10,19
5,3,3,79,2,9,20,25
5,3,3,79,2,9,20,26
5,3,3,89,1,7,25,27
5,3,3,89,1,7,25,28
