day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,10,2,5,5,7
1,1,1,10,2,5,5,8
1,1,1,163,2,5,3,37
1,1,1,163,2,5,3,38
1,1,1,21,2,6,11,12
1,1,2,126,2,3,12,28
1,1,2,126,2,3,12,29
1,1,2,167,2,8,6,38
1,2,1,59,2,3,20,22
1,2,1,59,2,3,20,23
1,2,2,115,2,3,20,28
1,2,2,115,2,3,20,29
1,2,2,132,2,6,16,32
1,2,2,24,2,6,5,9
1,2,2,81,2,7,10,24
1,3,1,155,2,3,4,36
1,3,1,25,2,6,5,2
1,3,1,25,2,6,5,4
1,3,1,25,2,6,5,10
1,3,1,25,2,6,5,13
1,3,1,78,2,3,20,24
1,3,1,98,2,5,21,28
1,3,2,108,2,5,21,28
1,3,2,108,2,5,21,29
1,3,2,129,2,8,23,32
1,3,2,30,1,2,6,8
1,3,2,30,1,2,6,15
1,3,2,30,1,2,6,16
1,3,2,30,1,2,6,17
1,3,2,84,2,6,11,24
1,4,1,108,2,5,21,28
1,4,1,108,2,5,21,29
1,4,1,12,2,5,7,9
1,4,1,127,2,3,12,30
1,4,1,127,2,3,12,31
1,4,1,148,2,8,14,36
1,4,1,35,1,7,13,17
1,4,1,5,2,3,3,1
1,4,1,5,2,3,3,2
1,4,1,57,2,3,20,19
1,4,1,80,1,1,10,24
1,4,1,80,1,1,10,25
1,4,1,80,1,1,10,26
1,4,2,117,1,2,27,27
1,4,2,117,1,2,27,28
1,4,2,117,1,2,27,29
1,4,2,117,1,2,27,30
1,4,2,117,1,2,27,31
1,4,2,121,1,1,27,32
1,4,2,121,1,1,27,33
1,4,2,121,1,1,27,34
1,4,2,143,2,8,27,36
1,4,2,159,2,8,23,35
1,4,2,43,2,6,11,22
1,4,2,43,2,6,11,23
1,4,2,61,2,6,17,24
1,4,2,62,2,6,21,25
1,4,2,62,2,6,21,26
1,5,1,109,2,5,21,30
1,5,1,109,2,5,21,31
1,5,1,122,2,7,3,32
1,5,1,180,2,5,21,28
1,5,1,180,2,5,21,29
1,5,1,5,2,3,3,1
1,5,1,5,2,3,3,2
1,5,1,50,2,6,17,20
1,5,1,50,2,6,17,21
1,5,1,7,2,3,3,5
1,5,2,128,1,1,23,32
1,5,2,128,1,1,23,33
1,5,2,128,1,1,23,34
1,5,2,146,2,3,22,35
1,5,2,42,2,6,11,20
1,5,2,42,2,6,11,21
1,5,2,47,2,5,2,22
1,5,2,47,2,5,2,23
1,5,2,62,2,6,21,25
1,5,2,62,2,6,21,26
1,5,3,49,2,6,16,19
