day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,58,2,9,20,20
1,1,1,58,2,9,20,21
1,1,1,124,1,7,23,27
1,1,1,124,1,7,23,28
1,1,1,124,1,7,23,29
1,1,1,124,1,7,23,30
1,1,1,124,1,7,23,31
1,1,2,29,2,13,5,11
1,1,2,114,2,9,20,27
1,1,2,145,1,8,22,35
1,1,2,173,2,15,18,39
1,1,3,76,2,11,24,25
1,1,3,76,2,11,24,26
1,2,3,15,2,11,3,12
1,2,3,62,2,12,21,25
1,2,3,62,2,12,21,26
1,2,3,91,2,9,26,28
1,2,3,91,2,9,26,29
1,2,3,118,2,13,20,27
1,2,3,177,2,16,15,40
1,3,1,95,2,12,11,33
1,3,2,19,2,12,10,10
1,3,2,122,2,13,3,32
1,3,3,1,1,8,1,1
1,3,3,1,1,8,1,2
1,3,3,1,1,8,1,3
1,3,3,1,1,8,1,4
1,3,3,1,1,8,1,5
1,3,3,72,2,14,12,24
1,3,3,79,2,9,20,25
1,3,3,79,2,9,20,26
1,3,3,108,2,11,21,28
1,3,3,108,2,11,21,29
1,4,1,27,2,13,5,9
1,4,1,83,1,7,10,24
1,4,1,83,1,7,10,25
1,4,1,83,1,7,10,26
1,4,1,146,2,9,22,35
1,4,2,40,1,7,12,19
1,4,2,40,1,7,12,20
1,4,2,40,1,7,12,21
1,4,2,40,1,7,12,22
1,4,2,40,1,7,12,23
1,4,2,151,2,9,1,36
1,4,3,22,2,12,11,2
1,4,3,22,2,12,11,4
1,4,3,22,2,12,11,13
1,4,3,22,2,12,11,14
1,4,3,133,2,11,21,33
1,4,3,133,2,11,21,34
1,5,1,100,2,11,21,32
1,5,1,166,1,8,6,38
1,5,2,65,2,13,21,20
1,5,2,65,2,13,21,21
1,5,3,43,2,12,11,22
1,5,3,43,2,12,11,23
1,6,1,53,2,13,19,19
1,6,1,100,2,11,21,32
1,6,2,66,2,13,21,22
1,6,2,66,2,13,21,23
1,6,2,99,2,11,17,30
1,6,2,154,2,14,11,37
1,6,2,154,2,14,11,38
2,1,1,172,1,16,18,39
2,1,2,74,1,7,24,24
2,1,2,74,1,7,24,25
2,1,2,74,1,7,24,26
2,1,3,10,2,11,5,7
2,1,3,10,2,11,5,8
2,1,3,139,2,9,17,36
2,2,1,134,1,8,14,32
2,2,1,134,1,8,14,33
2,2,1,134,1,8,14,34
2,2,3,9,2,11,5,6
2,2,3,33,1,7,13,8
2,2,3,33,1,7,13,15
2,2,3,33,1,7,13,16
2,2,3,33,1,7,13,17
2,2,3,125,2,9,12,27
2,3,3,21,2,12,11,12
2,3,3,35,1,13,13,17
2,3,3,97,2,11,21,27
2,3,3,121,1,7,27,32
2,3,3,121,1,7,27,33
2,3,3,121,1,7,27,34
2,3,3,127,2,9,12,30
2,3,3,127,2,9,12,31
2,4,1,71,1,7,23,24
2,4,1,71,1,7,23,25
2,4,1,71,1,7,23,26
2,4,1,94,2,12,11,32
2,4,2,63,1,7,22,19
2,4,2,63,1,7,22,20
2,4,2,63,1,7,22,21
2,4,2,63,1,7,22,22
2,4,2,63,1,7,22,23
2,4,2,95,2,12,11,33
2,4,2,144,2,14,27,37
2,4,2,144,2,14,27,38
2,4,3,11,1,8,6,2
2,4,3,11,1,8,6,4
2,4,3,11,1,8,6,9
2,4,3,11,1,8,6,10
2,4,3,11,1,8,6,11
2,4,3,11,1,8,6,12
2,4,3,11,1,8,6,13
2,4,3,179,2,11,21,27
2,5,1,2,2,9,2,1
2,5,1,2,2,9,2,2
2,5,1,56,1,8,15,19
2,5,1,56,1,8,15,20
2,5,1,56,1,8,15,21
2,5,1,56,1,8,15,22
2,5,1,56,1,8,15,23
2,5,1,86,1,7,25,24
2,5,1,86,1,7,25,25
2,5,1,86,1,7,25,26
2,5,2,48,1,7,15,19
2,5,2,48,1,7,15,20
2,5,2,48,1,7,15,21
2,5,2,48,1,7,15,22
2,5,2,48,1,7,15,23
2,5,3,14,2,11,8,11
2,5,3,90,2,12,11,27
2,5,3,105,2,13,21,29
2,6,1,5,2,9,3,1
2,6,1,5,2,9,3,2
2,6,2,150,2,9,1,35
2,6,3,42,2,12,11,20
2,6,3,42,2,12,11,21
2,6,3,47,2,11,2,22
2,6,3,47,2,11,2,23
2,6,3,119,2,13,20,28
2,6,3,119,2,13,20,29
3,1,1,123,2,13,3,33
3,1,1,123,2,13,3,34
3,1,1,180,2,11,21,28
3,1,1,180,2,11,21,29
3,1,2,147,1,8,14,36
3,1,3,41,2,12,11,19
3,2,3,20,2,12,11,11
3,2,3,70,2,13,10,22
3,2,3,70,2,13,10,23
3,2,3,101,2,11,21,33
3,2,3,115,2,9,20,28
3,2,3,115,2,9,20,29
3,3,1,107,2,11,21,27
3,3,2,107,2,11,21,27
3,3,2,170,1,7,25,38
3,3,3,17,1,8,10,2
3,3,3,17,1,8,10,4
3,3,3,17,1,8,10,9
3,3,3,17,1,8,10,10
3,3,3,17,1,8,10,11
3,3,3,17,1,8,10,12
3,3,3,17,1,8,10,13
3,3,3,34,1,13,13,15
3,3,3,85,2,12,11,25
3,3,3,85,2,12,11,26
3,3,3,126,2,9,12,28
3,3,3,126,2,9,12,29
3,4,1,60,1,8,15,24
3,4,1,60,1,8,15,25
3,4,1,60,1,8,15,26
3,4,2,23,1,8,12,2
3,4,2,23,1,8,12,4
3,4,2,23,1,8,12,9
3,4,2,23,1,8,12,10
3,4,2,23,1,8,12,11
3,4,2,23,1,8,12,13
3,4,2,46,2,11,2,20
3,4,2,46,2,11,2,21
3,4,2,132,2,12,16,32
3,4,2,174,1,16,18,39
3,4,3,36,1,13,13,8
3,4,3,36,1,13,13,18
3,4,3,117,1,7,27,27
3,4,3,117,1,7,27,28
3,4,3,117,1,7,27,29
3,4,3,117,1,7,27,30
3,4,3,117,1,7,27,31
3,4,3,156,2,9,4,37
3,4,3,156,2,9,4,38
3,4,3,159,2,14,23,35
3,5,1,50,2,12,17,20
3,5,1,50,2,12,17,21
3,5,1,137,1,8,15,35
3,5,1,137,1,8,15,36
3,5,1,137,1,8,15,37
3,5,1,137,1,8,15,38
3,5,2,16,2,11,9,2
3,5,2,16,2,11,9,4
3,5,2,16,2,11,9,13
3,5,2,16,2,11,9,14
3,5,2,69,2,13,5,20
3,5,2,69,2,13,5,21
3,5,2,102,1,7,15,29
3,5,2,102,1,7,15,31
3,5,2,102,1,7,15,34
3,5,2,169,2,9,22,37
3,5,3,8,1,10,4,6
3,5,3,8,1,10,4,7
3,5,3,8,1,10,4,8
3,5,3,129,2,14,23,32
3,6,3,69,2,13,5,20
3,6,3,69,2,13,5,21
4,1,1,94,2,12,11,32
4,1,1,143,2,14,27,36
4,1,2,54,2,13,19,20
4,1,2,54,2,13,19,21
4,1,2,73,2,14,12,25
4,1,2,73,2,14,12,26
4,1,2,114,2,9,20,27
4,2,1,132,2,12,16,32
4,2,1,153,2,14,11,36
4,2,2,82,2,13,5,25
4,2,2,82,2,13,5,26
4,2,2,96,1,8,15,27
4,2,2,96,1,8,15,28
4,2,2,96,1,8,15,30
4,2,2,96,1,8,15,32
4,2,2,96,1,8,15,33
4,2,2,164,1,16,23,37
4,2,3,12,2,11,7,9
4,2,3,78,2,9,20,24
4,3,3,13,2,11,7,10
4,3,3,84,2,12,11,24
4,3,3,93,1,8,25,32
4,3,3,93,1,8,25,33
4,3,3,93,1,8,25,34
4,3,3,120,2,13,20,30
4,3,3,120,2,13,20,31
4,3,3,138,2,9,21,35
4,3,3,165,2,14,23,37
4,4,1,82,2,13,5,25
4,4,1,82,2,13,5,26
4,4,1,128,1,8,23,32
4,4,1,128,1,8,23,33
4,4,1,128,1,8,23,34
4,4,2,6,2,9,3,3
4,4,2,6,2,9,3,4
4,4,2,149,1,10,1,35
4,4,2,149,1,10,1,36
