day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,138,2,9,21,35
1,1,1,156,2,9,4,37
1,1,1,156,2,9,4,38
1,1,1,37,1,7,6,8
1,1,1,37,1,7,6,15
1,1,1,37,1,7,6,17
1,1,1,37,1,7,6,18
1,1,1,74,1,8,24,24
1,1,1,74,1,8,24,25
1,1,1,74,1,8,24,26
1,1,2,179,2,11,21,27
1,1,2,26,2,12,5,11
1,1,2,61,2,12,17,24
1,2,1,129,2,14,23,32
1,2,1,133,2,11,21,33
1,2,1,133,2,11,21,34
1,2,1,181,2,11,21,30
1,2,1,181,2,11,21,31
1,2,1,35,1,13,13,17
1,2,1,71,1,8,23,24
1,2,1,71,1,8,23,25
1,2,1,71,1,8,23,26
1,2,2,100,2,11,21,32
1,2,2,161,2,11,3,35
1,2,2,26,2,12,5,11
1,2,2,3,2,9,2,3
1,2,2,3,2,9,2,4
1,2,2,77,1,8,25,24
1,2,2,77,1,8,25,25
1,2,2,77,1,8,25,26
1,3,1,109,2,11,21,30
1,3,1,109,2,11,21,31
1,3,1,122,2,13,3,32
1,3,2,11,1,8,6,2
1,3,2,11,1,8,6,4
1,3,2,11,1,8,6,9
1,3,2,11,1,8,6,10
1,3,2,11,1,8,6,11
1,3,2,11,1,8,6,12
1,3,2,11,1,8,6,13
1,3,2,178,1,8,22,27
1,3,2,178,1,8,22,28
1,3,2,178,1,8,22,29
1,3,2,178,1,8,22,30
1,3,2,178,1,8,22,31
1,3,2,178,1,8,22,32
1,3,2,178,1,8,22,33
1,3,2,178,1,8,22,34
1,3,2,80,1,7,10,24
1,3,2,80,1,7,10,25
1,3,2,80,1,7,10,26
1,4,1,103,2,13,20,31
1,4,1,118,2,13,20,27
1,4,1,13,2,11,7,10
1,4,1,45,2,11,14,19
1,4,1,46,2,11,2,20
1,4,1,46,2,11,2,21
1,4,1,81,2,13,10,24
1,4,1,91,2,9,26,28
1,4,1,91,2,9,26,29
1,4,2,111,2,13,11,32
1,4,2,133,2,11,21,33
1,4,2,133,2,11,21,34
1,4,2,17,1,8,10,2
1,4,2,17,1,8,10,4
1,4,2,17,1,8,10,9
1,4,2,17,1,8,10,10
1,4,2,17,1,8,10,11
1,4,2,17,1,8,10,12
1,4,2,17,1,8,10,13
1,4,2,34,1,13,13,15
1,4,2,62,2,12,21,25
1,4,2,62,2,12,21,26
1,5,1,56,1,8,15,19
1,5,1,56,1,8,15,20
1,5,1,56,1,8,15,21
1,5,1,56,1,8,15,22
1,5,1,56,1,8,15,23
1,5,1,6,2,9,3,3
1,5,1,6,2,9,3,4
1,5,1,84,2,12,11,24
1,5,2,116,2,9,20,30
1,5,2,116,2,9,20,31
1,5,2,121,1,7,27,32
1,5,2,121,1,7,27,33
1,5,2,121,1,7,27,34
1,5,2,14,2,11,8,11
1,5,2,25,2,12,5,2
1,5,2,25,2,12,5,4
1,5,2,25,2,12,5,10
1,5,2,25,2,12,5,13
1,5,2,44,1,8,1,19
1,5,2,44,1,8,1,20
1,5,2,44,1,8,1,21
1,5,2,44,1,8,1,22
1,5,2,44,1,8,1,23
1,5,2,84,2,12,11,24
1,6,1,41,2,12,11,19
1,6,2,114,2,9,20,27
1,6,2,128,1,8,23,32
1,6,2,128,1,8,23,33
1,6,2,128,1,8,23,34
1,6,2,156,2,9,4,37
1,6,2,156,2,9,4,38
1,6,2,17,1,8,10,2
1,6,2,17,1,8,10,4
1,6,2,17,1,8,10,9
1,6,2,17,1,8,10,10
1,6,2,17,1,8,10,11
1,6,2,17,1,8,10,12
1,6,2,17,1,8,10,13
1,6,2,67,1,8,10,19
1,6,2,67,1,8,10,20
1,6,2,67,1,8,10,21
1,6,2,67,1,8,10,22
1,6,2,67,1,8,10,23
1,6,2,75,2,11,24,24
1,6,2,76,2,11,24,25
1,6,2,76,2,11,24,26
2,1,1,136,2,11,5,33
2,1,1,136,2,11,5,34
2,1,1,173,2,16,18,39
2,1,1,98,2,11,21,28
2,1,2,105,2,13,21,29
2,1,2,114,2,9,20,27
2,1,2,80,1,8,10,24
2,1,2,80,1,8,10,25
2,1,2,80,1,8,10,26
2,2,1,11,1,8,6,2
2,2,1,11,1,8,6,4
2,2,1,11,1,8,6,9
2,2,1,11,1,8,6,10
2,2,1,11,1,8,6,11
2,2,1,11,1,8,6,12
2,2,1,11,1,8,6,13
2,2,1,146,2,9,22,35
2,2,1,180,2,11,21,28
2,2,1,180,2,11,21,29
2,2,2,116,2,9,20,30
2,2,2,116,2,9,20,31
2,2,2,118,2,13,20,27
2,2,2,12,2,11,7,9
2,2,2,161,2,11,3,35
2,2,2,169,2,9,22,37
2,3,1,1,1,7,1,1
2,3,1,1,1,7,1,2
2,3,1,1,1,7,1,3
2,3,1,1,1,7,1,4
2,3,1,1,1,7,1,5
2,3,1,155,2,9,4,36
2,3,1,36,1,13,13,8
2,3,1,36,1,13,13,18
2,3,1,85,2,12,11,25
2,3,1,85,2,12,11,26
2,3,2,102,1,7,15,29
2,3,2,102,1,7,15,31
2,3,2,102,1,7,15,34
2,3,2,125,2,9,12,27
2,3,2,140,2,9,17,37
2,3,2,140,2,9,17,38
2,3,2,149,1,8,1,35
2,3,2,149,1,8,1,36
2,3,2,30,1,8,6,8
2,3,2,30,1,8,6,15
2,3,2,30,1,8,6,16
2,3,2,30,1,8,6,17
2,3,2,73,2,14,12,25
2,3,2,73,2,14,12,26
2,4,1,10,2,11,5,7
2,4,1,10,2,11,5,8
2,4,1,9,2,11,5,6
2,4,2,15,2,11,3,12
2,4,2,160,1,10,27,35
2,4,2,160,1,10,27,36
2,4,2,160,1,10,27,37
2,4,2,160,1,10,27,38
2,4,2,39,2,11,8,8
2,4,2,39,2,11,8,17
2,4,2,90,2,12,11,27
2,5,1,34,1,13,13,15
2,5,1,8,1,8,4,6
2,5,1,8,1,8,4,7
2,5,1,8,1,8,4,8
2,5,1,97,2,11,21,27
2,5,2,140,2,9,17,37
2,5,2,140,2,9,17,38
2,5,2,158,2,14,23,35
2,5,2,90,2,12,11,27
2,5,3,70,2,13,10,22
2,5,3,70,2,13,10,23
2,6,1,132,2,12,16,32
2,6,1,33,1,7,13,8
2,6,1,33,1,7,13,15
2,6,1,33,1,7,13,16
2,6,1,33,1,7,13,17
2,6,1,81,2,13,10,24
2,6,1,99,2,11,17,30
2,6,2,28,2,13,5,2
2,6,2,28,2,13,5,4
2,6,2,28,2,13,5,10
2,6,2,28,2,13,5,13
2,6,2,68,2,13,10,19
2,6,2,93,1,8,25,32
2,6,2,93,1,8,25,33
2,6,2,93,1,8,25,34
3,1,1,180,2,11,21,28
3,1,1,180,2,11,21,29
3,1,1,92,2,9,26,30
3,1,1,92,2,9,26,31
3,1,1,95,2,12,11,33
3,1,1,97,2,11,21,27
3,2,1,178,1,8,22,27
3,2,1,178,1,8,22,28
3,2,1,178,1,8,22,29
3,2,1,178,1,8,22,30
3,2,1,178,1,8,22,31
3,2,1,178,1,8,22,32
3,2,1,178,1,8,22,33
3,2,1,178,1,8,22,34
3,2,1,42,2,12,11,20
3,2,1,42,2,12,11,21
3,2,1,88,2,9,20,25
3,2,1,88,2,9,20,26
3,2,2,101,2,11,21,33
