day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,1,1,8,1,1
1,1,1,1,1,8,1,2
1,1,1,1,1,8,1,3
1,1,1,1,1,8,1,4
1,1,1,1,1,8,1,5
1,1,1,15,2,11,3,12
1,1,1,50,2,12,17,20
1,1,1,50,2,12,17,21
1,1,1,64,2,13,21,19
1,1,1,78,2,9,20,24
1,1,2,15,2,11,3,12
1,1,2,178,1,8,22,27
1,1,2,178,1,8,22,28
1,1,2,178,1,8,22,29
1,1,2,178,1,8,22,30
1,1,2,178,1,8,22,31
1,1,2,178,1,8,22,32
1,1,2,178,1,8,22,33
1,1,2,178,1,8,22,34
1,1,2,68,2,13,10,19
1,2,1,120,2,13,20,30
1,2,1,120,2,13,20,31
1,2,1,136,2,11,5,33
1,2,1,136,2,11,5,34
1,2,1,52,1,7,18,19
1,2,1,52,1,7,18,20
1,2,1,52,1,7,18,21
1,2,1,52,1,7,18,22
1,2,1,52,1,7,18,23
1,2,1,62,2,12,21,25
1,2,1,62,2,12,21,26
1,2,2,135,2,11,5,32
1,2,2,21,2,12,11,12
1,2,2,71,1,8,23,24
1,2,2,71,1,8,23,25
1,2,2,71,1,8,23,26
1,2,2,89,1,7,25,27
1,2,2,89,1,7,25,28
1,2,2,89,1,7,25,29
1,2,2,89,1,7,25,30
1,2,2,89,1,7,25,31
1,2,3,6,2,9,3,3
1,2,3,6,2,9,3,4
1,3,1,115,2,9,20,28
1,3,1,115,2,9,20,29
1,3,1,179,2,11,21,27
1,3,1,19,2,12,10,10
1,3,1,63,1,8,22,19
1,3,1,63,1,8,22,20
1,3,1,63,1,8,22,21
1,3,1,63,1,8,22,22
1,3,1,63,1,8,22,23
1,3,1,93,1,7,25,32
1,3,1,93,1,7,25,33
1,3,1,93,1,7,25,34
1,3,2,10,2,11,5,7
1,3,2,10,2,11,5,8
1,3,2,122,2,13,3,32
1,3,2,138,2,9,21,35
1,3,2,72,2,14,12,24
1,3,2,85,2,12,11,25
1,3,2,85,2,12,11,26
1,4,1,118,2,13,20,27
1,4,1,121,1,8,27,32
1,4,1,121,1,8,27,33
1,4,1,121,1,8,27,34
1,4,1,126,2,9,12,28
1,4,1,126,2,9,12,29
1,4,1,147,1,7,14,36
1,4,1,18,2,12,10,9
1,4,1,47,2,11,2,22
1,4,1,47,2,11,2,23
1,4,2,139,2,9,17,36
1,4,2,161,2,11,3,35
1,4,2,33,1,7,13,8
1,4,2,33,1,7,13,15
1,4,2,33,1,7,13,16
1,4,2,33,1,7,13,17
1,4,2,62,2,12,21,25
1,4,2,62,2,12,21,26
1,4,2,69,2,13,5,20
1,4,2,69,2,13,5,21
1,5,1,12,2,11,7,9
1,5,1,37,1,7,6,8
1,5,1,37,1,7,6,15
1,5,1,37,1,7,6,17
1,5,1,37,1,7,6,18
1,5,1,91,2,9,26,28
1,5,1,91,2,9,26,29
1,5,2,160,1,8,27,35
1,5,2,160,1,8,27,36
1,5,2,160,1,8,27,37
1,5,2,160,1,8,27,38
1,5,2,26,2,12,5,11
1,5,2,37,1,7,6,8
1,5,2,37,1,7,6,15
1,5,2,37,1,7,6,17
1,5,2,37,1,7,6,18
1,5,2,5,2,9,3,1
1,5,2,5,2,9,3,2
1,6,1,12,2,11,7,9
1,6,2,156,2,9,4,37
1,6,2,156,2,9,4,38
1,6,2,162,2,11,3,36
2,1,1,103,2,13,20,31
2,1,1,163,2,11,3,37
2,1,1,163,2,11,3,38
2,1,1,83,1,8,10,24
2,1,1,83,1,8,10,25
2,1,1,83,1,8,10,26
2,1,1,90,2,12,11,27
2,1,2,127,2,9,12,30
2,1,2,127,2,9,12,31
2,1,2,180,2,11,21,28
2,1,2,180,2,11,21,29
2,2,1,68,2,13,10,19
2,2,1,79,2,9,20,25
2,2,1,79,2,9,20,26
2,2,1,89,1,7,25,27
2,2,1,89,1,7,25,28
2,2,1,89,1,7,25,29
2,2,1,89,1,7,25,30
2,2,1,89,1,7,25,31
2,2,1,9,2,11,5,6
2,2,2,105,2,13,21,29
2,2,2,140,2,9,17,37
2,2,2,140,2,9,17,38
2,2,2,149,1,8,1,35
2,2,2,149,1,8,1,36
2,2,2,175,2,15,18,39
2,2,2,33,1,7,13,8
2,2,2,33,1,7,13,15
2,2,2,33,1,7,13,16
2,2,2,33,1,7,13,17
2,2,2,41,2,12,11,19
2,2,2,46,2,11,2,20
2,2,2,46,2,11,2,21
2,3,1,117,1,7,27,27
2,3,1,117,1,7,27,28
2,3,1,117,1,7,27,29
2,3,1,117,1,7,27,30
2,3,1,117,1,7,27,31
2,3,1,79,2,9,20,25
2,3,1,79,2,9,20,26
2,3,2,10,2,11,5,7
2,3,2,10,2,11,5,8
2,3,2,112,2,13,11,33
2,3,2,112,2,13,11,34
2,3,2,129,2,14,23,32
2,3,2,137,1,8,15,35
2,3,2,137,1,8,15,36
2,3,2,137,1,8,15,37
2,3,2,137,1,8,15,38
2,3,2,80,1,7,10,24
2,3,2,80,1,7,10,25
2,3,2,80,1,7,10,26
2,4,1,107,2,11,21,27
2,4,1,11,1,7,6,2
2,4,1,11,1,7,6,4
2,4,1,11,1,7,6,9
2,4,1,11,1,7,6,10
2,4,1,11,1,7,6,11
2,4,1,11,1,7,6,12
2,4,1,11,1,7,6,13
2,4,1,131,1,8,15,32
2,4,1,131,1,8,15,33
2,4,1,131,1,8,15,34
2,4,1,146,2,9,22,35
2,4,2,141,1,10,27,35
2,4,2,141,1,10,27,36
2,4,2,141,1,10,27,37
2,4,2,141,1,10,27,38
2,4,2,28,2,13,5,2
2,4,2,28,2,13,5,4
2,4,2,28,2,13,5,10
2,4,2,28,2,13,5,13
2,4,2,84,2,12,11,24
2,4,2,88,2,9,20,25
2,4,2,88,2,9,20,26
2,5,1,134,1,8,14,32
2,5,1,134,1,8,14,33
2,5,1,134,1,8,14,34
2,5,1,159,2,14,23,35
2,5,1,16,2,11,9,2
2,5,1,16,2,11,9,4
2,5,1,16,2,11,9,13
2,5,1,16,2,11,9,14
2,5,2,114,2,9,20,27
2,5,2,14,2,11,8,11
2,5,2,148,2,14,14,36
2,5,2,25,2,12,5,2
2,5,2,25,2,12,5,4
2,5,2,25,2,12,5,10
2,5,2,25,2,12,5,13
2,6,1,128,1,7,23,32
2,6,1,128,1,7,23,33
2,6,1,128,1,7,23,34
2,6,1,151,2,9,1,36
2,6,1,34,1,13,13,15
2,6,1,50,2,12,17,20
2,6,1,50,2,12,17,21
2,6,2,155,2,9,4,36
2,6,2,26,2,12,5,11
3,1,1,150,2,9,1,35
3,1,1,20,2,12,11,11
3,1,1,72,2,14,12,24
3,1,2,119,2,13,20,28
3,1,2,119,2,13,20,29
3,1,2,170,1,7,25,38
