day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,19,2,12,10,10
1,1,1,172,1,15,18,39
1,1,2,59,2,9,20,22
1,1,2,59,2,9,20,23
1,1,3,97,2,11,21,27
1,2,3,50,2,12,17,20
1,2,3,50,2,12,17,21
1,2,3,81,2,13,10,24
1,2,3,98,2,11,21,28
1,2,3,114,2,9,20,27
1,3,1,158,2,14,23,35
1,3,2,23,1,8,12,2
1,3,2,23,1,8,12,4
1,3,2,23,1,8,12,9
1,3,2,23,1,8,12,10
1,3,2,23,1,8,12,11
1,3,2,23,1,8,12,13
1,3,3,80,1,7,10,24
1,3,3,80,1,7,10,25
1,3,3,80,1,7,10,26
1,3,3,90,2,12,11,27
1,3,3,92,2,9,26,30
1,3,3,92,2,9,26,31
1,3,3,104,2,13,20,34
1,3,3,108,2,11,21,28
1,3,3,108,2,11,21,29
1,4,1,27,2,13,5,9
1,4,1,157,1,14,23,35
1,4,2,4,2,9,2,5
1,4,2,123,2,13,3,33
1,4,2,123,2,13,3,34
1,4,3,16,2,11,9,2
1,4,3,16,2,11,9,4
1,4,3,16,2,11,9,13
1,4,3,16,2,11,9,14
1,4,3,41,2,12,11,19
1,4,3,89,1,8,25,27
1,4,3,89,1,8,25,28
1,4,3,89,1,8,25,29
1,4,3,89,1,8,25,30
1,4,3,89,1,8,25,31
1,5,1,24,2,12,5,9
1,5,1,168,1,8,22,37
1,5,2,39,2,11,8,8
1,5,2,39,2,11,8,17
1,5,2,113,1,7,25,27
1,5,2,113,1,7,25,28
1,5,2,113,1,7,25,29
1,5,2,113,1,7,25,30
1,5,2,113,1,7,25,31
1,5,2,149,1,8,1,35
1,5,2,149,1,8,1,36
1,5,2,169,2,9,22,37
1,5,3,34,1,13,13,15
1,5,3,167,2,14,6,38
1,6,1,7,2,9,3,5
1,6,1,143,2,14,27,36
1,6,1,176,1,15,15,40
1,6,2,148,2,14,14,36
1,6,2,164,1,16,23,37
1,6,3,33,1,8,13,8
1,6,3,33,1,8,13,15
1,6,3,33,1,8,13,16
1,6,3,33,1,8,13,17
1,6,3,132,2,12,16,32
2,1,1,55,2,13,19,22
2,1,1,55,2,13,19,23
2,1,2,160,1,8,27,35
2,1,2,160,1,8,27,36
2,1,2,160,1,8,27,37
2,1,2,160,1,8,27,38
2,1,2,174,1,15,18,39
2,1,3,5,2,9,3,1
2,1,3,5,2,9,3,2
2,1,3,45,2,11,14,19
2,2,2,71,1,7,23,24
2,2,2,71,1,7,23,25
2,2,2,71,1,7,23,26
2,2,3,15,2,11,3,12
2,2,3,43,2,12,11,22
2,2,3,43,2,12,11,23
2,2,3,68,2,13,10,19
2,2,3,155,2,9,4,36
2,3,1,137,1,8,15,35
2,3,1,137,1,8,15,36
2,3,1,137,1,8,15,37
2,3,1,137,1,8,15,38
2,3,1,181,2,11,21,30
2,3,1,181,2,11,21,31
2,3,2,60,1,7,15,24
2,3,2,60,1,7,15,25
2,3,2,60,1,7,15,26
2,3,3,6,2,9,3,3
2,3,3,6,2,9,3,4
2,3,3,70,2,13,10,22
2,3,3,70,2,13,10,23
2,3,3,94,2,12,11,32
2,4,1,29,2,13,5,11
2,4,1,51,2,12,17,22
2,4,1,51,2,12,17,23
2,4,2,83,1,7,10,24
2,4,2,83,1,7,10,25
2,4,2,83,1,7,10,26
2,4,3,109,2,11,21,30
2,4,3,109,2,11,21,31
2,4,3,126,2,9,12,28
2,4,3,126,2,9,12,29
2,5,3,61,2,12,17,24
2,5,3,73,2,14,12,25
2,5,3,73,2,14,12,26
2,5,3,91,2,9,26,28
2,5,3,91,2,9,26,29
2,5,3,101,2,11,21,33
2,5,3,103,2,13,20,31
2,6,1,87,2,9,20,24
2,6,3,76,2,11,24,25
2,6,3,76,2,11,24,26
2,6,3,105,2,13,21,29
3,1,1,67,1,7,10,19
3,1,1,67,1,7,10,20
3,1,1,67,1,7,10,21
3,1,1,67,1,7,10,22
3,1,1,67,1,7,10,23
3,1,1,122,2,13,3,32
3,1,2,145,1,7,22,35
3,1,3,37,1,8,6,8
3,1,3,37,1,8,6,15
3,1,3,37,1,8,6,17
3,1,3,37,1,8,6,18
3,1,3,72,2,14,12,24
3,1,3,179,2,11,21,27
3,2,1,40,1,8,12,19
3,2,1,40,1,8,12,20
3,2,1,40,1,8,12,21
3,2,1,40,1,8,12,22
3,2,1,40,1,8,12,23
3,2,3,32,2,12,3,8
3,2,3,32,2,12,3,17
3,2,3,138,2,9,21,35
3,2,3,178,1,7,22,27
3,2,3,178,1,7,22,28
3,2,3,178,1,7,22,29
3,2,3,178,1,7,22,30
3,2,3,178,1,7,22,31
3,2,3,178,1,7,22,32
3,2,3,178,1,7,22,33
3,2,3,178,1,7,22,34
3,3,1,56,1,8,15,19
3,3,1,56,1,8,15,20
3,3,1,56,1,8,15,21
3,3,1,56,1,8,15,22
3,3,1,56,1,8,15,23
3,3,1,117,1,7,27,27
3,3,1,117,1,7,27,28
3,3,1,117,1,7,27,29
3,3,1,117,1,7,27,30
3,3,1,117,1,7,27,31
3,3,1,171,2,14,28,38
3,3,1,183,2,13,11,33
3,3,1,183,2,13,11,34
3,3,2,54,2,13,19,20
3,3,2,54,2,13,19,21
3,3,2,95,2,12,11,33
3,3,2,102,1,7,15,29
3,3,2,102,1,7,15,31
3,3,2,102,1,7,15,34
3,3,2,141,1,8,27,35
3,3,2,141,1,8,27,36
3,3,2,141,1,8,27,37
3,3,2,141,1,8,27,38
3,3,3,100,2,11,21,32
3,4,1,49,2,12,16,19
3,4,1,153,2,14,11,36
3,4,3,47,2,11,2,22
3,4,3,47,2,11,2,23
3,4,3,69,2,13,5,20
3,4,3,69,2,13,5,21
3,4,3,93,1,7,25,32
3,4,3,93,1,7,25,33
3,4,3,93,1,7,25,34
3,4,3,156,2,9,4,37
3,4,3,156,2,9,4,38
3,5,1,49,2,12,16,19
3,5,1,111,2,13,11,32
3,5,1,152,1,8,25,36
3,5,1,152,1,8,25,37
3,5,1,152,1,8,25,38
3,5,2,52,1,7,18,19
3,5,2,52,1,7,18,20
3,5,2,52,1,7,18,21
3,5,2,52,1,7,18,22
3,5,2,52,1,7,18,23
3,5,3,79,2,9,20,25
3,5,3,79,2,9,20,26
3,5,3,136,2,11,5,33
3,5,3,136,2,11,5,34
3,6,1,147,1,7,14,36
3,6,2,58,2,9,20,20
3,6,2,58,2,9,20,21
3,6,2,175,2,15,18,39
3,6,3,13,2,11,7,10
3,6,3,26,2,12,5,11
4,1,1,24,2,12,5,9
4,1,1,173,2,15,18,39
4,1,2,74,1,8,24,24
4,1,2,74,1,8,24,25
4,1,2,74,1,8,24,26
4,1,2,150,2,9,1,35
4,1,3,99,2,11,17,30
4,1,3,118,2,13,20,27
4,2,1,57,2,9,20,19
4,2,1,86,1,7,25,24
4,2,1,86,1,7,25,25
4,2,1,86,1,7,25,26
4,2,2,88,2,9,20,25
4,2,2,88,2,9,20,26
4,2,3,124,1,8,23,27
4,2,3,124,1,8,23,28
4,2,3,124,1,8,23,29
4,2,3,124,1,8,23,30
4,2,3,124,1,8,23,31
4,2,3,135,2,11,5,32
4,3,1,68,2,13,10,19
4,3,1,166,1,8,6,38
4,3,2,134,1,8,14,32
4,3,2,134,1,8,14,33
4,3,2,134,1,8,14,34
4,3,3,10,2,11,5,7
4,3,3,10,2,11,5,8
4,3,3,85,2,12,11,25
4,3,3,85,2,12,11,26
4,3,3,106,1,7,22,27
4,3,3,106,1,7,22,28
4,3,3,106,1,7,22,29
4,3,3,106,1,7,22,30
4,3,3,106,1,7,22,31
4,3,3,165,2,14,23,37
4,4,1,14,2,11,8,11
4,4,1,112,2,13,11,33
4,4,1,112,2,13,11,34
4,4,1,151,2,9,1,36
4,4,2,14,2,11,8,11
4,4,2,35,1,13,13,17
4,4,2,117,1,8,27,27
4,4,2,117,1,8,27,28
4,4,2,117,1,8,27,29
4,4,2,117,1,8,27,30
4,4,2,117,1,8,27,31
4,4,2,182,2,7,11,32
4,4,3,25,2,12,5,2
4,4,3,25,2,12,5,4
4,4,3,25,2,12,5,10
4,4,3,25,2,12,5,13
4,5,1,69,2,13,5,20
4,5,1,69,2,13,5,21
4,5,1,142,2,14,27,35
4,5,2,70,2,13,10,22
4,5,2,70,2,13,10,23
4,5,2,127,2,9,12,30
4,5,2,127,2,9,12,31
4,5,3,22,2,12,11,2
4,5,3,22,2,12,11,4
4,5,3,22,2,12,11,13
4,5,3,22,2,12,11,14
4,6,2,66,2,13,21,22
4,6,2,66,2,13,21,23
4,6,2,170,1,8,25,38
4,6,3,7,2,9,3,5
4,6,3,46,2,11,2,20
4,6,3,46,2,11,2,21
5,1,1,3,2,9,2,3
5,1,1,3,2,9,2,4
5,1,2,2,2,9,2,1
5,1,2,2,2,9,2,2
5,1,2,128,1,7,23,32
5,1,2,128,1,7,23,33
5,1,2,128,1,7,23,34
5,1,3,12,2,11,7,9
5,1,3,62,2,12,21,25
5,1,3,62,2,12,21,26
5,2,2,95,2,12,11,33
5,2,2,125,2,9,12,27
5,2,3,17,1,7,10,2
5,2,3,17,1,7,10,4
5,2,3,17,1,7,10,9
5,2,3,17,1,7,10,10
5,2,3,17,1,7,10,11
5,2,3,17,1,7,10,12
5,2,3,17,1,7,10,13
5,2,3,75,2,11,24,24
5,2,3,129,2,14,23,32
5,3,1,131,1,7,15,32
5,3,1,131,1,7,15,33
5,3,1,131,1,7,15,34
5,3,2,96,1,7,15,27
5,3,2,96,1,7,15,28
5,3,2,96,1,7,15,30
5,3,2,96,1,7,15,32
5,3,2,96,1,7,15,33
5,3,3,11,1,8,6,2
5,3,3,11,1,8,6,4
5,3,3,11,1,8,6,9
5,3,3,11,1,8,6,10
5,3,3,11,1,8,6,11
5,3,3,11,1,8,6,12
5,3,3,11,1,8,6,13
5,3,3,42,2,12,11,20
5,3,3,42,2,12,11,21
5,3,3,78,2,9,20,24
5,3,3,159,2,14,23,35
5,3,3,162,2,11,3,36
5,4,1,28,2,13,5,2
5,4,1,28,2,13,5,4
5,4,1,28,2,13,5,10
5,4,1,28,2,13,5,13
5,4,1,50,2,12,17,20
5,4,1,50,2,12,17,21
5,4,2,44,1,7,1,19
5,4,2,44,1,7,1,20
5,4,2,44,1,7,1,21
5,4,2,44,1,7,1,22
5,4,2,44,1,7,1,23
5,4,2,144,2,14,27,37
5,4,2,144,2,14,27,38
5,4,3,115,2,9,20,28
5,4,3,115,2,9,20,29
5,4,3,161,2,11,3,35
5,4,3,177,2,16,15,40
