day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,142,2,14,27,35
1,1,1,169,2,9,22,37
1,1,1,175,2,15,18,39
1,1,2,67,1,7,10,19
1,1,2,67,1,7,10,20
1,1,2,67,1,7,10,21
1,1,2,67,1,7,10,22
1,1,2,67,1,7,10,23
1,1,2,111,2,13,11,32
1,1,3,31,2,12,3,15
1,1,3,31,2,12,3,16
1,2,1,103,2,13,20,31
1,2,1,138,2,9,21,35
1,2,2,5,2,9,3,1
1,2,2,5,2,9,3,2
1,2,2,44,1,7,1,19
1,2,2,44,1,7,1,20
1,2,2,44,1,7,1,21
1,2,2,44,1,7,1,22
1,2,2,44,1,7,1,23
1,2,2,145,1,8,22,35
1,2,2,153,2,14,11,36
1,2,3,14,2,11,8,11
1,2,3,132,2,12,16,32
1,3,1,27,2,13,5,9
1,3,1,57,2,9,20,19
1,3,1,158,2,14,23,35
1,3,2,6,2,9,3,3
1,3,2,6,2,9,3,4
1,3,2,149,1,10,1,35
1,3,2,149,1,10,1,36
1,3,3,84,2,12,11,24
1,3,3,133,2,11,21,33
1,3,3,133,2,11,21,34
1,4,1,40,1,7,12,19
1,4,1,40,1,7,12,20
1,4,1,40,1,7,12,21
1,4,1,40,1,7,12,22
1,4,1,40,1,7,12,23
1,4,3,8,1,10,4,6
1,4,3,8,1,10,4,7
1,4,3,8,1,10,4,8
1,4,3,78,2,9,20,24
1,4,3,85,2,12,11,25
1,4,3,85,2,12,11,26
1,4,3,105,2,13,21,29
1,4,3,136,2,11,5,33
1,4,3,136,2,11,5,34
1,4,3,159,2,14,23,35
1,5,3,10,2,11,5,7
1,5,3,10,2,11,5,8
1,5,3,62,2,12,21,25
1,5,3,62,2,12,21,26
1,5,3,104,2,13,20,34
1,5,3,125,2,9,12,27
1,6,1,166,1,7,6,38
1,6,2,171,2,14,28,38
1,6,3,82,2,13,5,25
1,6,3,82,2,13,5,26
1,6,3,97,2,11,21,27
2,1,1,150,2,9,1,35
2,1,1,170,1,8,25,38
2,1,2,7,2,9,3,5
2,1,2,53,2,13,19,19
2,1,2,182,2,8,11,32
2,2,3,30,1,8,6,8
2,2,3,30,1,8,6,15
2,2,3,30,1,8,6,16
2,2,3,30,1,8,6,17
2,2,3,94,2,12,11,32
2,2,3,163,2,11,3,37
2,2,3,163,2,11,3,38
2,3,1,92,2,9,26,30
2,3,1,92,2,9,26,31
2,3,1,123,2,13,3,33
2,3,1,123,2,13,3,34
2,3,1,144,2,14,27,37
2,3,1,144,2,14,27,38
2,3,1,176,1,16,15,40
2,3,2,38,2,11,8,15
2,3,2,38,2,11,8,18
2,3,2,58,2,9,20,20
2,3,2,58,2,9,20,21
2,3,2,129,2,14,23,32
2,3,2,183,2,13,11,33
2,3,2,183,2,13,11,34
2,3,3,11,1,7,6,2
2,3,3,11,1,7,6,4
2,3,3,11,1,7,6,9
2,3,3,11,1,7,6,10
2,3,3,11,1,7,6,11
2,3,3,11,1,7,6,12
2,3,3,11,1,7,6,13
2,3,3,51,2,12,17,22
2,3,3,51,2,12,17,23
2,4,1,63,1,7,22,19
2,4,1,63,1,7,22,20
2,4,1,63,1,7,22,21
2,4,1,63,1,7,22,22
2,4,1,63,1,7,22,23
2,4,1,73,2,14,12,25
2,4,1,73,2,14,12,26
2,4,1,103,2,13,20,31
2,4,2,69,2,13,5,20
2,4,2,69,2,13,5,21
2,4,2,87,2,9,20,24
2,4,2,128,1,7,23,32
2,4,2,128,1,7,23,33
2,4,2,128,1,7,23,34
2,4,2,174,1,15,18,39
2,4,3,17,1,8,10,2
2,4,3,17,1,8,10,4
2,4,3,17,1,8,10,9
2,4,3,17,1,8,10,10
2,4,3,17,1,8,10,11
2,4,3,17,1,8,10,12
2,4,3,17,1,8,10,13
2,4,3,107,2,11,21,27
2,5,1,52,1,8,18,19
2,5,1,52,1,8,18,20
2,5,1,52,1,8,18,21
2,5,1,52,1,8,18,22
2,5,1,52,1,8,18,23
2,5,1,80,1,7,10,24
2,5,1,80,1,7,10,25
2,5,1,80,1,7,10,26
2,5,2,83,1,8,10,24
2,5,2,83,1,8,10,25
2,5,2,83,1,8,10,26
2,5,2,151,2,9,1,36
2,5,3,26,2,12,5,11
2,5,3,119,2,13,20,28
2,5,3,119,2,13,20,29
2,5,3,179,2,11,21,27
2,6,3,114,2,9,20,27
2,6,3,180,2,11,21,28
2,6,3,180,2,11,21,29
3,1,1,131,1,8,15,32
3,1,1,131,1,8,15,33
3,1,1,131,1,8,15,34
3,1,3,15,2,11,3,12
3,1,3,18,2,12,10,9
3,1,3,118,2,13,20,27
3,1,3,127,2,9,12,30
3,1,3,127,2,9,12,31
3,2,1,137,1,10,15,35
3,2,1,137,1,10,15,36
3,2,1,137,1,10,15,37
3,2,1,137,1,10,15,38
3,2,2,56,1,8,15,19
3,2,2,56,1,8,15,20
3,2,2,56,1,8,15,21
3,2,2,56,1,8,15,22
3,2,2,56,1,8,15,23
3,2,2,73,2,14,12,25
3,2,2,73,2,14,12,26
3,2,3,6,2,9,3,3
3,2,3,6,2,9,3,4
3,2,3,19,2,12,10,10
3,2,3,89,1,7,25,27
3,2,3,89,1,7,25,28
3,2,3,89,1,7,25,29
3,2,3,89,1,7,25,30
3,2,3,89,1,7,25,31
3,2,3,135,2,11,5,32
3,3,1,80,1,8,10,24
3,3,1,80,1,8,10,25
3,3,1,80,1,8,10,26
3,3,1,141,1,10,27,35
3,3,1,141,1,10,27,36
3,3,1,141,1,10,27,37
3,3,1,141,1,10,27,38
3,3,2,51,2,12,17,22
3,3,2,51,2,12,17,23
3,3,2,112,2,13,11,33
3,3,2,112,2,13,11,34
3,3,3,5,2,9,3,1
3,3,3,5,2,9,3,2
3,3,3,100,2,11,21,32
3,3,3,106,1,7,22,27
3,3,3,106,1,7,22,28
3,3,3,106,1,7,22,29
3,3,3,106,1,7,22,30
3,3,3,106,1,7,22,31
3,4,1,66,2,13,21,22
3,4,1,66,2,13,21,23
3,4,1,160,1,8,27,35
3,4,1,160,1,8,27,36
3,4,1,160,1,8,27,37
3,4,1,160,1,8,27,38
3,4,3,7,2,9,3,5
3,4,3,61,2,12,17,24
3,4,3,124,1,7,23,27
3,4,3,124,1,7,23,28
3,4,3,124,1,7,23,29
3,4,3,124,1,7,23,30
3,4,3,124,1,7,23,31
3,5,1,49,2,12,16,19
3,5,1,143,2,14,27,36
3,5,3,91,2,9,26,28
3,5,3,91,2,9,26,29
3,5,3,99,2,11,17,30
3,6,1,49,2,12,16,19
3,6,3,35,1,13,13,17
4,1,1,23,1,7,12,2
4,1,1,23,1,7,12,4
4,1,1,23,1,7,12,9
4,1,1,23,1,7,12,10
4,1,1,23,1,7,12,11
4,1,1,23,1,7,12,13
4,1,1,34,1,13,13,15
4,1,1,157,1,14,23,35
4,1,2,34,1,13,13,15
4,1,3,9,2,11,5,6
4,1,3,32,2,12,3,8
4,1,3,32,2,12,3,17
4,2,1,28,2,13,5,2
4,2,1,28,2,13,5,4
4,2,1,28,2,13,5,10
