day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,113,1,7,25,27
1,1,1,113,1,7,25,28
1,1,1,113,1,7,25,29
1,1,1,113,1,7,25,30
1,1,1,113,1,7,25,31
1,1,1,138,2,9,21,35
1,1,1,156,2,9,4,37
1,1,1,156,2,9,4,38
1,1,1,74,1,8,24,24
1,1,1,74,1,8,24,25
1,1,1,74,1,8,24,26
1,1,2,26,2,12,5,11
1,1,2,61,2,12,17,24
1,1,2,8,1,8,4,6
1,1,2,8,1,8,4,7
1,1,2,8,1,8,4,8
1,2,1,108,2,11,21,28
1,2,1,108,2,11,21,29
1,2,1,133,2,11,21,33
1,2,1,133,2,11,21,34
1,2,1,161,2,11,3,35
1,2,1,163,2,11,3,37
1,2,1,163,2,11,3,38
1,2,1,181,2,11,21,30
1,2,1,181,2,11,21,31
1,2,1,27,2,13,5,9
1,2,1,71,1,8,23,24
1,2,1,71,1,8,23,25
1,2,1,71,1,8,23,26
1,2,1,8,1,8,4,6
1,2,1,8,1,8,4,7
1,2,1,8,1,8,4,8
1,2,1,94,2,12,11,32
1,2,2,136,2,11,5,33
1,2,2,136,2,11,5,34
1,2,2,143,2,14,27,36
1,2,2,26,2,12,5,11
1,2,2,3,2,9,2,3
1,2,2,3,2,9,2,4
1,2,2,35,1,13,13,17
1,2,2,82,2,13,5,25
1,2,2,82,2,13,5,26
1,2,3,49,2,12,16,19
1,3,1,109,2,11,21,30
1,3,1,109,2,11,21,31
1,3,1,122,2,13,3,32
1,3,1,136,2,11,5,33
1,3,1,136,2,11,5,34
1,3,1,57,2,9,20,19
1,3,1,78,2,9,20,24
1,3,2,11,1,8,6,2
1,3,2,11,1,8,6,4
1,3,2,11,1,8,6,9
1,3,2,11,1,8,6,10
1,3,2,11,1,8,6,11
1,3,2,11,1,8,6,12
1,3,2,11,1,8,6,13
1,3,2,133,2,11,21,33
1,3,2,133,2,11,21,34
1,3,2,40,1,7,12,19
1,3,2,40,1,7,12,20
1,3,2,40,1,7,12,21
1,3,2,40,1,7,12,22
1,3,2,40,1,7,12,23
1,3,2,80,1,7,10,24
1,3,2,80,1,7,10,25
1,3,2,80,1,7,10,26
1,4,1,103,2,13,20,31
1,4,1,21,2,12,11,12
1,4,1,45,2,11,14,19
1,4,1,81,2,13,10,24
1,4,1,93,1,8,25,32
1,4,1,93,1,8,25,33
1,4,1,93,1,8,25,34
1,4,2,151,2,9,1,36
1,4,2,17,1,8,10,2
1,4,2,17,1,8,10,4
1,4,2,17,1,8,10,9
1,4,2,17,1,8,10,10
1,4,2,17,1,8,10,11
1,4,2,17,1,8,10,12
1,4,2,17,1,8,10,13
1,4,2,183,2,13,11,33
1,4,2,183,2,13,11,34
1,4,2,62,2,12,21,25
1,4,2,62,2,12,21,26
1,4,2,65,2,13,21,20
1,4,2,65,2,13,21,21
1,5,1,56,1,8,15,19
1,5,1,56,1,8,15,20
1,5,1,56,1,8,15,21
1,5,1,56,1,8,15,22
1,5,1,56,1,8,15,23
1,5,1,6,2,9,3,3
1,5,1,6,2,9,3,4
1,5,1,84,2,12,11,24
1,5,2,116,2,9,20,30
1,5,2,116,2,9,20,31
1,5,2,121,1,7,27,32
1,5,2,121,1,7,27,33
1,5,2,121,1,7,27,34
1,5,2,14,2,11,8,11
1,5,2,25,2,12,5,2
1,5,2,25,2,12,5,4
1,5,2,25,2,12,5,10
1,5,2,25,2,12,5,13
1,5,2,60,1,7,15,24
1,5,2,60,1,7,15,25
1,5,2,60,1,7,15,26
1,6,1,64,2,13,21,19
1,6,2,119,2,13,20,28
1,6,2,119,2,13,20,29
1,6,2,128,1,8,23,32
1,6,2,128,1,8,23,33
1,6,2,128,1,8,23,34
1,6,2,75,2,11,24,24
1,6,2,76,2,11,24,25
1,6,2,76,2,11,24,26
2,1,1,170,1,7,25,38
2,1,1,63,1,8,22,19
2,1,1,63,1,8,22,20
2,1,1,63,1,8,22,21
2,1,1,63,1,8,22,22
2,1,1,63,1,8,22,23
2,1,1,95,2,12,11,33
2,1,2,38,2,11,8,15
2,1,2,38,2,11,8,18
2,2,1,11,1,8,6,2
2,2,1,11,1,8,6,4
2,2,1,11,1,8,6,9
2,2,1,11,1,8,6,10
2,2,1,11,1,8,6,11
2,2,1,11,1,8,6,12
2,2,1,11,1,8,6,13
2,2,1,129,2,14,23,32
2,2,1,156,2,9,4,37
2,2,1,156,2,9,4,38
2,2,1,180,2,11,21,28
2,2,1,180,2,11,21,29
2,2,1,36,1,13,13,8
2,2,1,36,1,13,13,18
2,2,1,70,2,13,10,22
2,2,1,70,2,13,10,23
2,2,2,116,2,9,20,30
2,2,2,116,2,9,20,31
2,2,2,118,2,13,20,27
2,2,2,135,2,11,5,32
2,2,2,168,1,8,22,37
2,2,2,29,2,13,5,11
2,2,2,78,2,9,20,24
2,3,1,1,1,7,1,1
2,3,1,1,1,7,1,2
2,3,1,1,1,7,1,3
2,3,1,1,1,7,1,4
2,3,1,1,1,7,1,5
2,3,1,119,2,13,20,28
2,3,1,119,2,13,20,29
2,3,1,155,2,9,4,36
2,3,1,36,1,13,13,8
2,3,1,36,1,13,13,18
2,3,1,43,2,12,11,22
2,3,1,43,2,12,11,23
2,3,1,85,2,12,11,25
2,3,1,85,2,12,11,26
2,3,2,132,2,12,16,32
2,3,2,140,2,9,17,37
2,3,2,140,2,9,17,38
2,3,2,153,2,14,11,36
2,3,2,179,2,11,21,27
2,3,2,20,2,12,11,11
2,3,2,30,1,7,6,8
2,3,2,30,1,7,6,15
2,3,2,30,1,7,6,16
2,3,2,30,1,7,6,17
2,3,2,73,2,14,12,25
2,3,2,73,2,14,12,26
2,4,1,10,2,11,5,7
2,4,1,10,2,11,5,8
2,4,1,43,2,12,11,22
2,4,1,43,2,12,11,23
2,4,1,84,2,12,11,24
2,4,1,9,2,11,5,6
2,4,1,91,2,9,26,28
2,4,1,91,2,9,26,29
2,4,2,105,2,13,21,29
2,4,2,111,2,13,11,32
