day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,2,5,2,9,3,1
1,1,2,5,2,9,3,2
1,1,2,176,1,16,15,40
1,1,3,42,2,12,11,20
1,1,3,42,2,12,11,21
1,1,3,76,2,11,24,25
1,1,3,76,2,11,24,26
1,2,1,39,2,11,8,8
1,2,1,39,2,11,8,17
1,2,1,44,1,7,1,19
1,2,1,44,1,7,1,20
1,2,1,44,1,7,1,21
1,2,1,44,1,7,1,22
1,2,1,44,1,7,1,23
1,2,1,82,2,13,5,25
1,2,1,82,2,13,5,26
1,2,1,137,1,10,15,35
1,2,1,137,1,10,15,36
1,2,1,137,1,10,15,37
1,2,1,137,1,10,15,38
1,2,2,85,2,12,11,25
1,2,2,85,2,12,11,26
1,2,3,7,2,9,3,5
1,3,1,67,1,7,10,19
1,3,1,67,1,7,10,20
1,3,1,67,1,7,10,21
1,3,1,67,1,7,10,22
1,3,1,67,1,7,10,23
1,3,1,120,2,13,20,30
1,3,1,120,2,13,20,31
1,3,2,53,2,13,19,19
1,3,2,142,2,14,27,35
1,3,2,169,2,9,22,37
1,3,3,9,2,11,5,6
1,3,3,32,2,12,3,8
1,3,3,32,2,12,3,17
1,4,1,58,2,9,20,20
1,4,1,58,2,9,20,21
1,4,1,110,1,7,22,32
1,4,1,110,1,7,22,33
1,4,1,110,1,7,22,34
1,4,2,114,2,9,20,27
1,4,2,128,1,7,23,32
1,4,2,128,1,7,23,33
1,4,2,128,1,7,23,34
1,4,2,141,1,10,27,35
1,4,2,141,1,10,27,36
1,4,2,141,1,10,27,37
1,4,2,141,1,10,27,38
1,4,2,172,1,16,18,39
1,4,3,30,1,8,6,8
1,4,3,30,1,8,6,15
1,4,3,30,1,8,6,16
1,4,3,30,1,8,6,17
1,4,3,68,2,13,10,19
1,4,3,181,2,11,21,30
1,4,3,181,2,11,21,31
1,5,1,50,2,12,17,20
1,5,1,50,2,12,17,21
1,5,1,173,2,16,18,39
1,5,2,51,2,12,17,22
1,5,2,51,2,12,17,23
1,5,2,164,1,16,23,37
1,5,3,93,1,7,25,32
1,5,3,93,1,7,25,33
1,5,3,93,1,7,25,34
1,5,3,119,2,13,20,28
1,5,3,119,2,13,20,29
1,5,3,127,2,9,12,30
1,5,3,127,2,9,12,31
1,5,3,179,2,11,21,27
1,6,1,23,1,7,12,2
1,6,1,23,1,7,12,4
1,6,1,23,1,7,12,9
1,6,1,23,1,7,12,10
1,6,1,23,1,7,12,11
1,6,1,23,1,7,12,13
1,6,1,91,2,9,26,28
1,6,1,91,2,9,26,29
1,6,1,107,2,11,21,27
1,6,2,12,2,11,7,9
1,6,3,61,2,12,17,24
1,6,3,104,2,13,20,34
1,6,3,129,2,14,23,32
2,1,1,54,2,13,19,20
2,1,1,54,2,13,19,21
2,1,2,122,2,13,3,32
2,1,3,26,2,12,5,11
2,1,3,79,2,9,20,25
2,1,3,79,2,9,20,26
2,1,3,133,2,11,21,33
2,1,3,133,2,11,21,34
2,2,1,29,2,13,5,11
2,2,1,88,2,9,20,25
2,2,1,88,2,9,20,26
2,2,1,145,1,7,22,35
2,2,2,3,2,9,2,3
2,2,2,3,2,9,2,4
2,2,2,82,2,13,5,25
2,2,2,82,2,13,5,26
2,2,2,149,1,10,1,35
2,2,2,149,1,10,1,36
2,2,2,182,2,7,11,32
2,2,3,31,2,12,3,15
2,2,3,31,2,12,3,16
2,2,3,108,2,11,21,28
2,2,3,108,2,11,21,29
2,2,3,130,2,14,23,33
2,2,3,130,2,14,23,34
2,3,1,131,1,8,15,32
2,3,1,131,1,8,15,33
2,3,1,131,1,8,15,34
2,3,2,121,1,8,27,32
2,3,2,121,1,8,27,33
2,3,2,121,1,8,27,34
2,3,3,37,1,7,6,8
2,3,3,37,1,7,6,15
2,3,3,37,1,7,6,17
2,3,3,37,1,7,6,18
2,3,3,41,2,12,11,19
2,3,3,73,2,14,12,25
2,3,3,73,2,14,12,26
2,3,3,139,2,9,17,36
2,3,3,180,2,11,21,28
2,3,3,180,2,11,21,29
2,4,1,74,1,7,24,24
2,4,1,74,1,7,24,25
2,4,1,74,1,7,24,26
2,4,1,107,2,11,21,27
2,4,1,121,1,8,27,32
2,4,1,121,1,8,27,33
2,4,1,121,1,8,27,34
2,4,2,43,2,12,11,22
2,4,2,43,2,12,11,23
2,4,2,45,2,11,14,19
2,4,2,65,2,13,21,20
2,4,2,65,2,13,21,21
2,4,2,77,1,8,25,24
2,4,2,77,1,8,25,25
2,4,2,77,1,8,25,26
2,5,2,154,2,14,11,37
2,5,2,154,2,14,11,38
2,5,3,62,2,12,21,25
2,5,3,62,2,12,21,26
2,5,3,70,2,13,10,22
2,5,3,70,2,13,10,23
2,5,3,75,2,11,24,24
2,6,1,83,1,8,10,24
2,6,1,83,1,8,10,25
2,6,1,83,1,8,10,26
2,6,2,85,2,12,11,25
2,6,2,85,2,12,11,26
2,6,3,13,2,11,7,10
2,6,3,92,2,9,26,30
2,6,3,92,2,9,26,31
3,1,1,28,2,13,5,2
3,1,1,28,2,13,5,4
3,1,1,28,2,13,5,10
3,1,1,28,2,13,5,13
3,1,1,171,2,14,28,38
3,1,2,91,2,9,26,28
3,1,2,91,2,9,26,29
3,2,3,24,2,12,5,9
3,2,3,118,2,13,20,27
3,2,3,126,2,9,12,28
3,2,3,126,2,9,12,29
3,3,1,7,2,9,3,5
3,3,1,148,2,14,14,36
3,3,2,6,2,9,3,3
3,3,2,6,2,9,3,4
3,3,3,33,1,8,13,8
3,3,3,33,1,8,13,15
3,3,3,33,1,8,13,16
3,3,3,33,1,8,13,17
3,3,3,50,2,12,17,20
3,3,3,50,2,12,17,21
3,3,3,124,1,7,23,27
3,3,3,124,1,7,23,28
3,3,3,124,1,7,23,29
3,3,3,124,1,7,23,30
3,3,3,124,1,7,23,31
3,3,3,135,2,11,5,32
3,4,1,10,2,11,5,7
3,4,1,10,2,11,5,8
3,4,1,48,1,7,15,19
3,4,1,48,1,7,15,20
3,4,1,48,1,7,15,21
3,4,1,48,1,7,15,22
3,4,1,48,1,7,15,23
3,4,1,155,2,9,4,36
3,4,2,10,2,11,5,7
3,4,2,10,2,11,5,8
3,4,2,63,1,7,22,19
3,4,2,63,1,7,22,20
3,4,2,63,1,7,22,21
3,4,2,63,1,7,22,22
3,4,2,63,1,7,22,23
3,4,2,156,2,9,4,37
3,4,2,156,2,9,4,38
3,4,3,89,1,8,25,27
3,4,3,89,1,8,25,28
3,4,3,89,1,8,25,29
3,4,3,89,1,8,25,30
3,4,3,89,1,8,25,31
3,4,3,132,2,12,16,32
