day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,171,2,14,28,38
1,1,2,18,2,12,10,9
1,1,2,88,2,9,20,25
1,1,2,88,2,9,20,26
1,1,3,89,1,8,25,27
1,1,3,89,1,8,25,28
1,1,3,89,1,8,25,29
1,1,3,89,1,8,25,30
1,1,3,89,1,8,25,31
1,2,1,144,2,14,27,37
1,2,1,144,2,14,27,38
1,2,1,155,2,9,4,36
1,2,2,80,1,7,10,24
1,2,2,80,1,7,10,25
1,2,2,80,1,7,10,26
1,2,3,51,2,12,17,22
1,2,3,51,2,12,17,23
1,2,3,178,1,8,22,27
1,2,3,178,1,8,22,28
1,2,3,178,1,8,22,29
1,2,3,178,1,8,22,30
1,2,3,178,1,8,22,31
1,2,3,178,1,8,22,32
1,2,3,178,1,8,22,33
1,2,3,178,1,8,22,34
1,3,1,38,2,11,8,15
1,3,1,38,2,11,8,18
1,3,1,64,2,13,21,19
1,3,1,182,2,7,11,32
1,3,2,60,1,7,15,24
1,3,2,60,1,7,15,25
1,3,2,60,1,7,15,26
1,3,2,135,2,11,5,32
1,3,2,183,2,13,11,33
1,3,2,183,2,13,11,34
1,3,3,106,1,8,22,27
1,3,3,106,1,8,22,28
1,3,3,106,1,8,22,29
1,3,3,106,1,8,22,30
1,3,3,106,1,8,22,31
1,3,3,139,2,9,17,36
1,4,1,111,2,13,11,32
1,4,2,65,2,13,21,20
1,4,2,65,2,13,21,21
1,4,2,131,1,8,15,32
1,4,2,131,1,8,15,33
1,4,2,131,1,8,15,34
1,4,2,145,1,7,22,35
1,4,3,25,2,12,5,2
1,4,3,25,2,12,5,4
1,4,3,25,2,12,5,10
1,4,3,25,2,12,5,13
1,4,3,99,2,11,17,30
1,4,3,125,2,9,12,27
1,5,1,4,2,9,2,5
1,5,1,122,2,13,3,32
1,5,2,134,1,7,14,32
1,5,2,134,1,7,14,33
1,5,2,134,1,7,14,34
1,5,2,146,2,9,22,35
1,5,3,50,2,12,17,20
1,5,3,50,2,12,17,21
1,6,1,35,1,13,13,17
1,6,1,58,2,9,20,20
1,6,1,58,2,9,20,21
1,6,2,50,2,12,17,20
1,6,2,50,2,12,17,21
1,6,3,161,2,11,3,35
2,1,1,48,1,8,15,19
2,1,1,48,1,8,15,20
2,1,1,48,1,8,15,21
2,1,1,48,1,8,15,22
2,1,1,48,1,8,15,23
2,1,2,47,2,11,2,22
2,1,2,47,2,11,2,23
2,2,1,3,2,9,2,3
2,2,1,3,2,9,2,4
2,2,2,47,2,11,2,22
2,2,2,47,2,11,2,23
2,2,2,53,2,13,19,19
2,2,2,102,1,7,15,29
2,2,2,102,1,7,15,31
2,2,2,102,1,7,15,34
2,2,2,166,1,8,6,38
2,2,3,85,2,12,11,25
2,2,3,85,2,12,11,26
2,3,3,73,2,14,12,25
2,3,3,73,2,14,12,26
2,3,3,90,2,12,11,27
2,3,3,119,2,13,20,28
2,3,3,119,2,13,20,29
2,3,3,121,1,7,27,32
2,3,3,121,1,7,27,33
2,3,3,121,1,7,27,34
2,3,3,140,2,9,17,37
2,3,3,140,2,9,17,38
2,3,3,181,2,11,21,30
2,3,3,181,2,11,21,31
2,4,1,147,1,8,14,36
2,4,1,173,2,15,18,39
2,4,2,35,1,13,13,17
2,4,2,160,1,8,27,35
2,4,2,160,1,8,27,36
2,4,2,160,1,8,27,37
2,4,2,160,1,8,27,38
2,4,2,175,2,15,18,39
2,4,3,20,2,12,11,11
2,4,3,76,2,11,24,25
2,4,3,76,2,11,24,26
2,4,3,115,2,9,20,28
2,4,3,115,2,9,20,29
2,4,3,130,2,14,23,33
2,4,3,130,2,14,23,34
2,5,1,71,1,8,23,24
2,5,1,71,1,8,23,25
2,5,1,71,1,8,23,26
2,5,1,150,2,9,1,35
2,5,1,153,2,14,11,36
2,5,2,5,2,9,3,1
2,5,2,5,2,9,3,2
2,5,2,152,1,8,25,36
2,5,2,152,1,8,25,37
2,5,2,152,1,8,25,38
2,5,2,157,1,14,23,35
2,5,3,13,2,11,7,10
2,5,3,26,2,12,5,11
2,5,3,33,1,7,13,8
2,5,3,33,1,7,13,15
2,5,3,33,1,7,13,16
2,5,3,33,1,7,13,17
2,5,3,104,2,13,20,34
2,6,2,39,2,11,8,8
2,6,2,39,2,11,8,17
