day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,5,2,9,3,1
1,1,1,5,2,9,3,2
1,1,1,147,1,7,14,36
1,1,2,8,1,8,4,6
1,1,2,8,1,8,4,7
1,1,2,8,1,8,4,8
1,1,2,68,2,13,10,19
1,1,2,181,2,11,21,30
1,1,2,181,2,11,21,31
1,2,1,39,2,11,8,8
1,2,1,39,2,11,8,17
1,2,1,95,2,12,11,33
1,2,1,169,2,9,22,37
1,2,2,31,2,12,3,15
1,2,2,31,2,12,3,16
1,2,2,181,2,11,21,30
1,2,2,181,2,11,21,31
1,2,3,80,1,7,10,24
1,2,3,80,1,7,10,25
1,2,3,80,1,7,10,26
1,2,3,118,2,13,20,27
1,3,1,96,1,7,15,27
1,3,1,96,1,7,15,28
1,3,1,96,1,7,15,30
1,3,1,96,1,7,15,32
1,3,1,96,1,7,15,33
1,3,1,157,1,14,23,35
1,3,2,70,2,13,10,22
1,3,2,70,2,13,10,23
1,3,2,106,1,8,22,27
1,3,2,106,1,8,22,28
1,3,2,106,1,8,22,29
1,3,2,106,1,8,22,30
1,3,2,106,1,8,22,31
1,3,3,12,2,11,7,9
1,3,3,62,2,12,21,25
1,3,3,62,2,12,21,26
1,3,3,78,2,9,20,24
1,4,1,64,2,13,21,19
1,4,1,166,1,8,6,38
1,4,2,66,2,13,21,22
1,4,2,66,2,13,21,23
1,4,2,131,1,8,15,32
1,4,2,131,1,8,15,33
1,4,2,131,1,8,15,34
1,4,3,13,2,11,7,10
1,4,3,61,2,12,17,24
1,4,3,79,2,9,20,25
1,4,3,79,2,9,20,26
1,4,3,124,1,7,23,27
1,4,3,124,1,7,23,28
1,4,3,124,1,7,23,29
1,4,3,124,1,7,23,30
1,4,3,124,1,7,23,31
1,5,1,69,2,13,5,20
1,5,1,69,2,13,5,21
1,5,1,74,1,7,24,24
1,5,1,74,1,7,24,25
1,5,1,74,1,7,24,26
1,5,2,60,1,7,15,24
1,5,2,60,1,7,15,25
1,5,2,60,1,7,15,26
1,5,2,149,1,8,1,35
1,5,2,149,1,8,1,36
1,5,3,51,2,12,17,22
1,5,3,51,2,12,17,23
1,5,3,116,2,9,20,30
1,5,3,116,2,9,20,31
1,5,3,179,2,11,21,27
1,6,2,152,1,7,25,36
1,6,2,152,1,7,25,37
1,6,2,152,1,7,25,38
1,6,2,173,2,16,18,39
1,6,3,26,2,12,5,11
1,6,3,46,2,11,2,20
1,6,3,46,2,11,2,21
1,6,3,103,2,13,20,31
1,6,3,125,2,9,12,27
2,1,1,75,2,11,24,24
2,1,1,95,2,12,11,33
2,1,2,112,2,13,11,33
2,1,2,112,2,13,11,34
2,1,3,1,1,8,1,1
2,1,3,1,1,8,1,2
2,1,3,1,1,8,1,3
2,1,3,1,1,8,1,4
2,1,3,1,1,8,1,5
2,1,3,155,2,9,4,36
2,1,3,165,2,14,23,37
2,2,2,106,1,8,22,27
2,2,2,106,1,8,22,28
2,2,2,106,1,8,22,29
2,2,2,106,1,8,22,30
2,2,2,106,1,8,22,31
2,2,3,16,2,11,9,2
2,2,3,16,2,11,9,4
2,2,3,16,2,11,9,13
2,2,3,16,2,11,9,14
2,2,3,42,2,12,11,20
2,2,3,42,2,12,11,21
2,2,3,130,2,14,23,33
2,2,3,130,2,14,23,34
2,2,3,140,2,9,17,37
2,2,3,140,2,9,17,38
2,3,2,133,2,11,21,33
2,3,2,133,2,11,21,34
2,3,3,11,1,7,6,2
2,3,3,11,1,7,6,4
2,3,3,11,1,7,6,9
2,3,3,11,1,7,6,10
2,3,3,11,1,7,6,11
2,3,3,11,1,7,6,12
2,3,3,11,1,7,6,13
2,3,3,50,2,12,17,20
2,3,3,50,2,12,17,21
2,3,3,117,1,8,27,27
2,3,3,117,1,8,27,28
2,3,3,117,1,8,27,29
2,3,3,117,1,8,27,30
2,3,3,117,1,8,27,31
2,4,2,82,2,13,5,25
2,4,2,82,2,13,5,26
2,4,2,113,1,8,25,27
2,4,2,113,1,8,25,28
2,4,2,113,1,8,25,29
2,4,2,113,1,8,25,30
2,4,2,113,1,8,25,31
2,4,2,175,2,15,18,39
2,4,3,17,1,7,10,2
2,4,3,17,1,7,10,4
2,4,3,17,1,7,10,9
