day_week,number_pair,pair_type,id_class,id_type_class,id_audience,id_teacher,id_group
1,1,1,12,2,5,7,9
1,1,1,148,2,8,14,36
1,1,1,158,2,8,23,35
1,1,2,121,1,2,27,32
1,1,2,121,1,2,27,33
1,1,2,121,1,2,27,34
1,1,2,8,1,4,4,6
1,1,2,8,1,4,4,7
1,1,2,8,1,4,4,8
1,2,2,141,1,2,27,35
1,2,2,141,1,2,27,36
1,2,2,141,1,2,27,37
1,2,2,141,1,2,27,38
1,2,2,81,2,7,10,24
1,3,1,136,2,5,5,33
1,3,1,136,2,5,5,34
1,3,1,169,2,3,22,37
1,3,1,20,2,6,11,11
1,3,1,94,2,6,11,32
1,3,2,15,2,5,3,12
1,3,2,34,1,7,13,15
1,3,2,44,1,2,1,19
1,3,2,44,1,2,1,20
1,3,2,44,1,2,1,21
1,3,2,44,1,2,1,22
1,3,2,44,1,2,1,23
1,3,2,92,2,3,26,30
1,3,2,92,2,3,26,31
1,4,1,117,1,2,27,27
1,4,1,117,1,2,27,28
1,4,1,117,1,2,27,29
1,4,1,117,1,2,27,30
1,4,1,117,1,2,27,31
1,4,1,154,2,8,11,37
1,4,1,154,2,8,11,38
1,4,1,57,2,3,20,19
1,4,1,76,2,5,24,25
1,4,1,76,2,5,24,26
1,4,2,108,2,5,21,28
1,4,2,108,2,5,21,29
1,4,2,45,2,5,14,19
1,4,2,6,2,3,3,3
1,4,2,6,2,3,3,4
1,4,2,79,2,3,20,25
1,4,2,79,2,3,20,26
1,4,2,92,2,3,26,30
1,4,2,92,2,3,26,31
1,4,2,97,2,5,21,27
1,4,3,70,2,7,10,22
1,4,3,70,2,7,10,23
1,5,1,37,1,2,6,8
1,5,1,37,1,2,6,15
1,5,1,37,1,2,6,17
1,5,1,37,1,2,6,18
1,5,1,60,1,1,15,24
1,5,1,60,1,1,15,25
1,5,1,60,1,1,15,26
1,5,1,63,1,1,22,19
1,5,1,63,1,1,22,20
1,5,1,63,1,1,22,21
1,5,1,63,1,1,22,22
1,5,1,63,1,1,22,23
1,5,2,124,1,1,23,27
1,5,2,124,1,1,23,28
1,5,2,124,1,1,23,29
1,5,2,124,1,1,23,30
1,5,2,124,1,1,23,31
1,5,2,14,2,5,8,11
1,5,2,43,2,6,11,22
1,5,2,43,2,6,11,23
1,5,2,5,2,3,3,1
1,5,2,5,2,3,3,2
1,6,1,33,1,1,13,8
1,6,1,33,1,1,13,15
1,6,1,33,1,1,13,16
1,6,1,33,1,1,13,17
1,6,2,19,2,6,10,10
1,6,2,51,2,6,17,22
1,6,2,51,2,6,17,23
2,1,1,85,2,6,11,25
2,1,1,85,2,6,11,26
2,1,2,101,2,5,21,33
2,1,2,135,2,5,5,32
2,1,2,145,1,2,22,35
2,1,2,181,2,5,21,30
2,1,2,181,2,5,21,31
2,1,2,47,2,5,2,22
2,1,2,47,2,5,2,23
2,1,2,69,2,7,5,20
